data_record_bytes,permission_record_bytes,history_record_bytes,architecture,privacy,logical_accesses,physical_paths,physical_blocks,physical_blocks_4k_equiv,bytes_action,tree_storage_bytes,position_map_bytes,stash_bytes,trusted_state_bytes,dummy_fraction,rounds_serial,rounds_parallel,local_compute_us,storage_amplification,read_write_amplification,logical_block_counts,block_sizes,tree_heights
1024,256,1024,SCAN-BOTH,pass,1,1,112,2140.0,8765440,71561216,32768,6144,38912,0.3333333333333333,1,3,18,5.571109693877551,3804.4444444444443,data:8192;perm-scan:1024;hist-scan:4096,data:1024;perm:256;hist:1024,data:13;perm:scan;hist:scan
1024,512,64,MODULAR-ORAM,leak,3,3,300.0,27.4375,112384.0,73393920,53248,6144,59392,0,3,3,54,7.999302455357143,70.24,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:64,data:13;perm:10;hist:12
1024,512,64,NAIVE-FIXED,pass,4,4,408,42.25,173056,73393920,53248,6144,59648,0.25,4,3,72,7.999302455357143,108.16,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:64,data:13;perm:10;hist:12
1024,512,64,CANONICAL-MODULAR,pass,4,4,408,42.25,173056,73393920,53248,6144,59648,0.25,4,3,72,7.999302455357143,108.16,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:64,data:13;perm:10;hist:12
1024,512,64,UNIFIED-FIXED,pass,3,3,360,90.0,368640,134213632,53248,6144,59392,0,3,3,54,14.628125,230.4,unified:13312,unified:1024,unified:14
1024,512,64,UNIFIED-PACKED,pass,3.0,3.0,312.0,312.0,1277952.0,134201344,11836,6144,17980,0,3,3,54.0,14.626785714285715,798.72,packed-pages:2959,packed:4096,unified-packed:12
1024,512,64,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,480.0,480.0,1966080.0,134086656,35508,6144,41652,0,6,6,108.0,14.614285714285714,1228.8,packed-pages:2959,packed:4096,8 partitions:9
1024,512,64,HYBRID-P,pass,3,3,320,31.25,128000,69201664,49152,6144,579584,0.3333333333333333,3,2,54,7.5423828125,80.0,data:8192;hist:4096,data:1024;hist:64,data:13;hist:12
1024,512,64,HYBRID-PH,pass,1,1,112,28.0,114688,67104768,32768,6144,825344,0.5,1,1,18,7.313839285714286,71.68,data:8192,data:1024,data:13
1024,512,64,SCAN-PERMISSION,pass,3,3,320,159.25,652288,69725952,49152,6144,55296,0.25,3,3,54,7.5995256696428575,407.68,data:8192;hist:4096;perm-scan:1024,data:1024;hist:64;perm:512,data:13;hist:12;perm:scan
1024,512,64,SCAN-HISTORY,pass,2,2,200,167.0,684032,71559168,36864,6144,43008,0.3333333333333333,2,3,36,7.799330357142857,427.52,data:8192;perm:1024;hist-scan:4096,data:1024;perm:512;hist:64,data:13;perm:10;hist:scan
1024,512,64,SCAN-BOTH,pass,1,1,112,284.0,1163264,67891200,32768,6144,38912,0.3333333333333333,1,3,18,7.399553571428571,727.04,data:8192;perm-scan:1024;hist-scan:4096,data:1024;perm:512;hist:64,data:13;perm:scan;hist:scan
1024,512,256,MODULAR-ORAM,leak,3,3,300.0,34.75,142336.0,79684608,53248,6144,59392,0,3,3,54,7.999280427631579,79.42857142857143,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:256,data:13;perm:10;hist:12
1024,512,256,NAIVE-FIXED,pass,4,4,408,52.0,212992,79684608,53248,6144,59648,0.25,4,3,72,7.999280427631579,118.85714285714286,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:256,data:13;perm:10;hist:12
1024,512,256,CANONICAL-MODULAR,pass,4,4,408,52.0,212992,79684608,53248,6144,59648,0.25,4,3,72,7.999280427631579,118.85714285714286,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:256,data:13;perm:10;hist:12
1024,512,256,UNIFIED-FIXED,pass,3,3,360,90.0,368640,134213632,53248,6144,59392,0,3,3,54,13.47327302631579,205.71428571428572,unified:13312,unified:1024,unified:14
1024,512,256,UNIFIED-PACKED,pass,3.0,3.0,312.0,312.0,1277952.0,134201344,12608,6144,18752,0,3,3,54.0,13.47203947368421,713.1428571428571,packed-pages:3152,packed:4096,unified-packed:12
1024,512,256,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,480.0,480.0,1966080.0,134086656,37824,6144,43968,0,6,6,108.0,13.460526315789474,1097.142857142857,packed-pages:3152,packed:4096,8 partitions:9
1024,512,256,HYBRID-P,pass,3,3,320,41.0,167936,75492352,49152,6144,579584,0.3333333333333333,3,2,54,7.578433388157895,93.71428571428571,data:8192;hist:4096,data:1024;hist:256,data:13;hist:12
1024,512,256,HYBRID-PH,pass,1,1,112,28.0,114688,67104768,32768,6144,1611776,0.5,1,1,18,6.736430921052632,64.0,data:8192,data:1024,data:13
1024,512,256,SCAN-PERMISSION,pass,3,3,320,169.0,692224,76016640,49152,6144,55296,0.25,3,3,54,7.631064967105263,386.2857142857143,data:8192;hist:4096;perm-scan:1024,data:1024;hist:256;perm:512,data:13;hist:12;perm:scan
1024,512,256,SCAN-HISTORY,pass,2,2,200,551.0,2256896,72345600,36864,6144,43008,0.3333333333333333,2,3,36,7.262541118421052,1259.4285714285713,data:8192;perm:1024;hist-scan:4096,data:1024;perm:512;hist:256,data:13;perm:10;hist:scan
1024,512,256,SCAN-BOTH,pass,1,1,112,668.0,2736128,68677632,32768,6144,38912,0.3333333333333333,1,3,18,6.894325657894737,1526.857142857143,data:8192;perm-scan:1024;hist-scan:4096,data:1024;perm:512;hist:256,data:13;perm:scan;hist:scan
1024,512,1024,MODULAR-ORAM,leak,3,3,300.0,64.0,262144.0,104847360,53248,6144,59392,0,3,3,54,7.99921875,102.4,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:1024,data:13;perm:10;hist:12
1024,512,1024,NAIVE-FIXED,pass,4,4,408,91.0,372736,104847360,53248,6144,59648,0.25,4,3,72,7.99921875,145.6,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:1024,data:13;perm:10;hist:12
1024,512,1024,CANONICAL-MODULAR,pass,4,4,408,91.0,372736,104847360,53248,6144,59648,0.25,4,3,72,7.99921875,145.6,data:8192;perm:1024;hist:4096,data:1024;perm:512;hist:1024,data:13;perm:10;hist:12
1024,512,1024,UNIFIED-FIXED,pass,3,3,360,90.0,368640,134213632,53248,6144,59392,0,3,3,54,10.2396875,144.0,unified:13312,unified:1024,unified:14
1024,512,1024,UNIFIED-PACKED,pass,3.0,3.0,336.0,336.0,1376256.0,268419072,16976,6144,23120,0,3,3,54.0,20.47875,537.6,packed-pages:4244,packed:4096,unified-packed:13
1024,512,1024,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,528.0,528.0,2162688.0,268304384,50928,6144,57072,0,6,6,108.0,20.47,844.8,packed-pages:4244,packed:4096,8 partitions:10
1024,512,1024,HYBRID-P,pass,3,3,320,80.0,327680,100655104,49152,6144,579584,0.3333333333333333,3,2,54,7.679375,128.0,data:8192;hist:4096,data:1024;hist:1024,data:13;hist:12
1024,512,1024,HYBRID-PH,pass,1,1,112,28.0,114688,67104768,32768,6144,4757504,0.5,1,1,18,5.1196875,44.8,data:8192,data:1024,data:13
1024,512,1024,SCAN-PERMISSION,pass,3,3,320,208.0,851968,101179392,49152,6144,55296,0.25,3,3,54,7.719375,332.8,data:8192;hist:4096;perm-scan:1024,data:1024;hist:1024;perm:512,data:13;hist:12;perm:scan
1024,512,1024,SCAN-HISTORY,pass,2,2,200,2087.0,8548352,75491328,36864,6144,43008,0.3333333333333333,2,3,36,5.75953125,3339.2,data:8192;perm:1024;hist-scan:4096,data:1024;perm:512;hist:1024,data:13;perm:10;hist:scan
1024,512,1024,SCAN-BOTH,pass,1,1,112,2204.0,9027584,71823360,32768,6144,38912,0.3333333333333333,1,3,18,5.4796875,3526.4,data:8192;perm-scan:1024;hist-scan:4096,data:1024;perm:512;hist:1024,data:13;perm:scan;hist:scan
4096,64,64,MODULAR-ORAM,leak,3,3,300.0,59.8125,244992.0,271040000,53248,24576,77824,0,3,3,54,7.999501329787234,58.0,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:64,data:13;perm:10;hist:12
4096,64,64,NAIVE-FIXED,pass,4,4,408,116.625,477696,271040000,53248,24576,78080,0.25,4,3,72,7.999501329787234,113.0909090909091,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:64,data:13;perm:10;hist:12
4096,64,64,CANONICAL-MODULAR,pass,4,4,408,116.625,477696,271040000,53248,24576,78080,0.25,4,3,72,7.999501329787234,113.0909090909091,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:64,data:13;perm:10;hist:12
4096,64,64,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.844777562862669,349.09090909090907,unified:13312,unified:4096,unified:14
4096,64,64,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,33176,24576,57752,0,3,3,54.0,15.844777562862669,349.09090909090907,packed-pages:8294,packed:4096,unified-packed:14
4096,64,64,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,99528,24576,124104,0,6,6,108.0,15.841392649903288,558.5454545454545,packed-pages:8294,packed:4096,8 partitions:11
4096,64,64,HYBRID-P,pass,3,3,320,115.25,472064,270515968,49152,24576,139264,0.3333333333333333,3,2,54,7.984034997582205,111.75757575757575,data:8192;hist:4096,data:4096;hist:64,data:13;hist:12
4096,64,64,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,385024,0.5,1,1,18,7.922147001934236,108.60606060606061,data:8192,data:4096,data:13
4096,64,64,SCAN-PERMISSION,pass,3,3,320,131.25,537600,270581504,49152,24576,73728,0.25,3,3,54,7.985969233558994,127.27272727272727,data:8192;hist:4096;perm-scan:1024,data:4096;hist:64;perm:64,data:13;hist:12;perm:scan
4096,64,64,SCAN-HISTORY,pass,2,2,200,241.375,988672,269205248,36864,24576,61440,0.3333333333333333,2,3,36,7.945350278046422,234.06060606060606,data:8192;perm:1024;hist-scan:4096,data:4096;perm:64;hist:64,data:13;perm:10;hist:scan
4096,64,64,SCAN-BOTH,pass,1,1,112,256.0,1048576,268746752,32768,24576,57344,0.3333333333333333,1,3,18,7.931818181818182,248.24242424242425,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:64;hist:64,data:13;perm:scan;hist:scan
4096,64,256,MODULAR-ORAM,leak,3,3,300.0,67.125,274944.0,277330688,53248,24576,77824,0,3,3,54,7.999490489130435,62.26086956521739,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:256,data:13;perm:10;hist:12
4096,64,256,NAIVE-FIXED,pass,4,4,408,126.375,517632,277330688,53248,24576,78080,0.25,4,3,72,7.999490489130435,117.21739130434783,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:256,data:13;perm:10;hist:12
4096,64,256,CANONICAL-MODULAR,pass,4,4,408,126.375,517632,277330688,53248,24576,78080,0.25,4,3,72,7.999490489130435,117.21739130434783,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:256,data:13;perm:10;hist:12
4096,64,256,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.485349716446125,333.9130434782609,unified:13312,unified:4096,unified:14
4096,64,256,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,33948,24576,58524,0,3,3,54.0,15.485349716446125,333.9130434782609,packed-pages:8487,packed:4096,unified-packed:14
4096,64,256,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,101844,24576,126420,0,6,6,108.0,15.482041587901701,534.2608695652174,packed-pages:8487,packed:4096,8 partitions:11
4096,64,256,HYBRID-P,pass,3,3,320,125.0,512000,276806656,49152,24576,139264,0.3333333333333333,3,2,54,7.984375,115.94202898550725,data:8192;hist:4096,data:4096;hist:256,data:13;hist:12
4096,64,256,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,1171456,0.5,1,1,18,7.742438563327032,103.8840579710145,data:8192,data:4096,data:13
4096,64,256,SCAN-PERMISSION,pass,3,3,320,141.0,577536,276872192,49152,24576,73728,0.25,3,3,54,7.986265359168242,130.7826086956522,data:8192;hist:4096;perm-scan:1024,data:4096;hist:256;perm:64,data:13;hist:12;perm:scan
4096,64,256,SCAN-HISTORY,pass,2,2,200,625.375,2561536,269991680,36864,24576,61440,0.3333333333333333,2,3,36,7.787799799149338,580.0579710144928,data:8192;perm:1024;hist-scan:4096,data:4096;perm:64;hist:256,data:13;perm:10;hist:scan
4096,64,256,SCAN-BOTH,pass,1,1,112,640.0,2621440,269533184,32768,24576,57344,0.3333333333333333,1,3,18,7.774574669187145,593.6231884057971,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:64;hist:256,data:13;perm:scan;hist:scan
4096,64,1024,MODULAR-ORAM,leak,3,3,300.0,96.375,394752.0,302493440,53248,24576,77824,0,3,3,54,7.999451635615252,76.14814814814815,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:1024,data:13;perm:10;hist:12
4096,64,1024,NAIVE-FIXED,pass,4,4,408,165.375,677376,302493440,53248,24576,78080,0.25,4,3,72,7.999451635615252,130.66666666666666,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:1024,data:13;perm:10;hist:12
4096,64,1024,CANONICAL-MODULAR,pass,4,4,408,165.375,677376,302493440,53248,24576,78080,0.25,4,3,72,7.999451635615252,130.66666666666666,data:8192;perm:1024;hist:4096,data:4096;perm:64;hist:1024,data:13;perm:10;hist:12
4096,64,1024,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,14.197140381282496,284.44444444444446,unified:13312,unified:4096,unified:14
4096,64,1024,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,38316,24576,62892,0,3,3,54.0,14.197140381282496,284.44444444444446,packed-pages:9579,packed:4096,unified-packed:14
4096,64,1024,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,114948,24576,139524,0,6,6,108.0,14.194107452339688,455.1111111111111,packed-pages:9579,packed:4096,8 partitions:11
4096,64,1024,HYBRID-P,pass,3,3,320,164.0,671744,301969408,49152,24576,139264,0.3333333333333333,3,2,54,7.985593587521664,129.58024691358025,data:8192;hist:4096,data:4096;hist:1024,data:13;hist:12
4096,64,1024,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,4317184,0.5,1,1,18,7.098353552859619,88.49382716049382,data:8192,data:4096,data:13
4096,64,1024,SCAN-PERMISSION,pass,3,3,320,180.0,737280,302034944,49152,24576,73728,0.25,3,3,54,7.987326689774696,142.22222222222223,data:8192;hist:4096;perm-scan:1024,data:4096;hist:1024;perm:64,data:13;hist:12;perm:scan
4096,64,1024,SCAN-HISTORY,pass,2,2,200,2161.375,8852992,273137408,36864,24576,61440,0.3333333333333333,2,3,36,7.223130145147314,1707.7530864197531,data:8192;perm:1024;hist-scan:4096,data:4096;perm:64;hist:1024,data:13;perm:10;hist:scan
4096,64,1024,SCAN-BOTH,pass,1,1,112,2176.0,8912896,272678912,32768,24576,57344,0.3333333333333333,1,3,18,7.211005199306759,1719.3086419753085,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:64;hist:1024,data:13;perm:scan;hist:scan
4096,128,64,MODULAR-ORAM,leak,3,3,300.0,61.1875,250624.0,271564032,53248,24576,77824,0,3,3,54,7.999494751447877,58.44776119402985,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:64,data:13;perm:10;hist:12
4096,128,64,NAIVE-FIXED,pass,4,4,408,118.0,483328,271564032,53248,24576,78080,0.25,4,3,72,7.999494751447877,112.71641791044776,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:64,data:13;perm:10;hist:12
4096,128,64,CANONICAL-MODULAR,pass,4,4,408,118.0,483328,271564032,53248,24576,78080,0.25,4,3,72,7.999494751447877,112.71641791044776,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:64,data:13;perm:10;hist:12
4096,128,64,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.81418918918919,343.8805970149254,unified:13312,unified:4096,unified:14
4096,128,64,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,33240,24576,57816,0,3,3,54.0,15.81418918918919,343.8805970149254,packed-pages:8310,packed:4096,unified-packed:14
4096,128,64,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,99720,24576,124296,0,6,6,108.0,15.81081081081081,550.2089552238806,packed-pages:8310,packed:4096,8 partitions:11
4096,128,64,HYBRID-P,pass,3,3,320,115.25,472064,270515968,49152,24576,204800,0.3333333333333333,3,2,54,7.968621802606178,110.08955223880596,data:8192;hist:4096,data:4096;hist:64,data:13;hist:12
4096,128,64,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,450560,0.5,1,1,18,7.906853281853282,106.98507462686567,data:8192,data:4096,data:13
4096,128,64,SCAN-PERMISSION,pass,3,3,320,147.25,603136,270647040,49152,24576,73728,0.25,3,3,54,7.972482806467181,140.65671641791045,data:8192;hist:4096;perm-scan:1024,data:4096;hist:64;perm:128,data:13;hist:12;perm:scan
4096,128,64,SCAN-HISTORY,pass,2,2,200,242.75,994304,269729280,36864,24576,61440,0.3333333333333333,2,3,36,7.945448238416988,231.88059701492537,data:8192;perm:1024;hist-scan:4096,data:4096;perm:128;hist:64,data:13;perm:10;hist:scan
4096,128,64,SCAN-BOTH,pass,1,1,112,272.0,1114112,268812288,32768,24576,57344,0.3333333333333333,1,3,18,7.918436293436294,259.82089552238807,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:128;hist:64,data:13;perm:scan;hist:scan
4096,128,256,MODULAR-ORAM,leak,3,3,300.0,68.5,280576.0,277854720,53248,24576,77824,0,3,3,54,7.9994840801886795,62.628571428571426,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:256,data:13;perm:10;hist:12
4096,128,256,NAIVE-FIXED,pass,4,4,408,127.75,523264,277854720,53248,24576,78080,0.25,4,3,72,7.9994840801886795,116.8,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:256,data:13;perm:10;hist:12
4096,128,256,CANONICAL-MODULAR,pass,4,4,408,127.75,523264,277854720,53248,24576,78080,0.25,4,3,72,7.9994840801886795,116.8,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:256,data:13;perm:10;hist:12
4096,128,256,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.456132075471698,329.14285714285717,unified:13312,unified:4096,unified:14
4096,128,256,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,34012,24576,58588,0,3,3,54.0,15.456132075471698,329.14285714285717,packed-pages:8503,packed:4096,unified-packed:14
4096,128,256,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,102036,24576,126612,0,6,6,108.0,15.452830188679245,526.6285714285714,packed-pages:8503,packed:4096,8 partitions:11
4096,128,256,HYBRID-P,pass,3,3,320,125.0,512000,276806656,49152,24576,204800,0.3333333333333333,3,2,54,7.969310141509434,114.28571428571429,data:8192;hist:4096,data:4096;hist:256,data:13;hist:12
4096,128,256,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,1236992,0.5,1,1,18,7.7278301886792455,102.4,data:8192,data:4096,data:13
4096,128,256,SCAN-PERMISSION,pass,3,3,320,157.0,643072,276937728,49152,24576,73728,0.25,3,3,54,7.973083726415094,143.54285714285714,data:8192;hist:4096;perm-scan:1024,data:4096;hist:256;perm:128,data:13;hist:12;perm:scan
4096,128,256,SCAN-HISTORY,pass,2,2,200,626.75,2567168,270515712,36864,24576,61440,0.3333333333333333,2,3,36,7.7881928066037736,573.0285714285715,data:8192;perm:1024;hist-scan:4096,data:4096;perm:128;hist:256,data:13;perm:10;hist:scan
4096,128,256,SCAN-BOTH,pass,1,1,112,656.0,2686976,269598720,32768,24576,57344,0.3333333333333333,1,3,18,7.761792452830188,599.7714285714286,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:128;hist:256,data:13;perm:scan;hist:scan
4096,128,1024,MODULAR-ORAM,leak,3,3,300.0,97.75,400384.0,303017472,53248,24576,77824,0,3,3,54,7.999445826124568,76.29268292682927,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:1024,data:13;perm:10;hist:12
4096,128,1024,NAIVE-FIXED,pass,4,4,408,166.75,683008,303017472,53248,24576,78080,0.25,4,3,72,7.999445826124568,130.14634146341464,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:1024,data:13;perm:10;hist:12
4096,128,1024,CANONICAL-MODULAR,pass,4,4,408,166.75,683008,303017472,53248,24576,78080,0.25,4,3,72,7.999445826124568,130.14634146341464,data:8192;perm:1024;hist:4096,data:4096;perm:128;hist:1024,data:13;perm:10;hist:12
4096,128,1024,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,14.17257785467128,280.9756097560976,unified:13312,unified:4096,unified:14
4096,128,1024,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,38380,24576,62956,0,3,3,54.0,14.17257785467128,280.9756097560976,packed-pages:9595,packed:4096,unified-packed:14
4096,128,1024,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,115140,24576,139716,0,6,6,108.0,14.16955017301038,449.5609756097561,packed-pages:9595,packed:4096,8 partitions:11
4096,128,1024,HYBRID-P,pass,3,3,320,164.0,671744,301969408,49152,24576,204800,0.3333333333333333,3,2,54,7.9717776816609,128.0,data:8192;hist:4096,data:4096;hist:1024,data:13;hist:12
4096,128,1024,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,4382720,0.5,1,1,18,7.086072664359862,87.41463414634147,data:8192,data:4096,data:13
4096,128,1024,SCAN-PERMISSION,pass,3,3,320,196.0,802816,302100480,49152,24576,73728,0.25,3,3,54,7.975237889273356,152.97560975609755,data:8192;hist:4096;perm-scan:1024,data:4096;hist:1024;perm:128,data:13;hist:12;perm:scan
4096,128,1024,SCAN-HISTORY,pass,2,2,200,2162.75,8858624,273661440,36864,24576,61440,0.3333333333333333,2,3,36,7.224467452422146,1688.0,data:8192;perm:1024;hist-scan:4096,data:4096;perm:128;hist:1024,data:13;perm:10;hist:scan
4096,128,1024,SCAN-BOTH,pass,1,1,112,2192.0,8978432,272744448,32768,24576,57344,0.3333333333333333,1,3,18,7.200259515570934,1710.8292682926829,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:128;hist:1024,data:13;perm:scan;hist:scan
4096,256,64,MODULAR-ORAM,leak,3,3,300.0,63.9375,261888.0,272612096,53248,24576,77824,0,3,3,54,7.999481670673077,59.30434782608695,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:64,data:13;perm:10;hist:12
4096,256,64,NAIVE-FIXED,pass,4,4,408,120.75,494592,272612096,53248,24576,78080,0.25,4,3,72,7.999481670673077,112.0,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:64,data:13;perm:10;hist:12
4096,256,64,CANONICAL-MODULAR,pass,4,4,408,120.75,494592,272612096,53248,24576,78080,0.25,4,3,72,7.999481670673077,112.0,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:64,data:13;perm:10;hist:12
4096,256,64,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.753365384615385,333.9130434782609,unified:13312,unified:4096,unified:14
4096,256,64,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,33368,24576,57944,0,3,3,54.0,15.753365384615385,333.9130434782609,packed-pages:8342,packed:4096,unified-packed:14
4096,256,64,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,100104,24576,124680,0,6,6,108.0,15.75,534.2608695652174,packed-pages:8342,packed:4096,8 partitions:11
4096,256,64,HYBRID-P,pass,3,3,320,115.25,472064,270515968,49152,24576,335872,0.3333333333333333,3,2,54,7.937973257211539,106.89855072463769,data:8192;hist:4096,data:4096;hist:64,data:13;hist:12
4096,256,64,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,581632,0.5,1,1,18,7.876442307692308,103.8840579710145,data:8192,data:4096,data:13
4096,256,64,SCAN-PERMISSION,pass,3,3,320,179.25,734208,270778112,49152,24576,73728,0.25,3,3,54,7.945665564903846,166.2608695652174,data:8192;hist:4096;perm-scan:1024,data:4096;hist:64;perm:256,data:13;hist:12;perm:scan
4096,256,64,SCAN-HISTORY,pass,2,2,200,245.5,1005568,270777344,36864,24576,61440,0.3333333333333333,2,3,36,7.9456430288461535,227.71014492753622,data:8192;perm:1024;hist-scan:4096,data:4096;perm:256;hist:64,data:13;perm:10;hist:scan
4096,256,64,SCAN-BOTH,pass,1,1,112,304.0,1245184,268943360,32768,24576,57344,0.3333333333333333,1,3,18,7.891826923076923,281.9710144927536,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:256;hist:64,data:13;perm:scan;hist:scan
4096,256,256,MODULAR-ORAM,leak,3,3,300.0,71.25,291840.0,278902784,53248,24576,77824,0,3,3,54,7.999471334586466,63.333333333333336,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:256,data:13;perm:10;hist:12
4096,256,256,NAIVE-FIXED,pass,4,4,408,130.5,534528,278902784,53248,24576,78080,0.25,4,3,72,7.999471334586466,116.0,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:256,data:13;perm:10;hist:12
4096,256,256,CANONICAL-MODULAR,pass,4,4,408,130.5,534528,278902784,53248,24576,78080,0.25,4,3,72,7.999471334586466,116.0,data:8192;perm:1024;hist:4096,data:4096;perm:256;hist:256,data:13;perm:10;hist:12
4096,256,256,UNIFIED-FIXED,pass,3,3,360,360.0,1474560,536854528,53248,24576,77824,0,3,3,54,15.398026315789474,320.0,unified:13312,unified:4096,unified:14
4096,256,256,UNIFIED-PACKED,pass,3.0,3.0,360.0,360.0,1474560.0,536854528,34140,24576,58716,0,3,3,54.0,15.398026315789474,320.0,packed-pages:8535,packed:4096,unified-packed:14
4096,256,256,RANDOMIZED-PARTITION,not_implemented,3.0,6.0,576.0,576.0,2359296.0,536739840,102420,24576,126996,0,6,6,108.0,15.394736842105264,512.0,packed-pages:8535,packed:4096,8 partitions:11
4096,256,256,HYBRID-P,pass,3,3,320,125.0,512000,276806656,49152,24576,335872,0.3333333333333333,3,2,54,7.939350328947368,111.11111111111111,data:8192;hist:4096,data:4096;hist:256,data:13;hist:12
4096,256,256,HYBRID-PH,pass,1,1,112,112.0,458752,268419072,32768,24576,1368064,0.5,1,1,18,7.698778195488722,99.55555555555556,data:8192,data:4096,data:13
4096,256,256,SCAN-PERMISSION,pass,3,3,320,189.0,774144,277068800,49152,24576,73728,0.25,3,3,54,7.94686912593985,168.0,data:8192;hist:4096;perm-scan:1024,data:4096;hist:256;perm:256,data:13;hist:12;perm:scan
4096,256,256,SCAN-HISTORY,pass,2,2,200,629.5,2578432,271563776,36864,24576,61440,0.3333333333333333,2,3,36,7.788974389097745,559.5555555555555,data:8192;perm:1024;hist-scan:4096,data:4096;perm:256;hist:256,data:13;perm:10;hist:scan
4096,256,256,SCAN-BOTH,pass,1,1,112,688.0,2818048,269729792,32768,24576,57344,0.3333333333333333,1,3,18,7.736372180451128,611.5555555555555,data:8192;perm-scan:1024;hist-scan:4096,data:4096;perm:256;hist:256,data:13;perm:scan;hist:scan
