identity,kind,framework,workload,configuration,repetition,execution_order,start_timestamp_ns,semantic_completion_timestamp_ns,end_timestamp_ns,semantic_completion_ms,public_session_wall_ms,expected_operation_count,executed_operation_count,successful_provider_calls,result_count,semantic_result_equality,causal_order_equality,final_framework_state_equality,relay_cell_count,registry_query_count,public_transcript_complete,resolved_not_admitted,silent_loss,profile_overflow,success,failure_category,retries
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M006,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,6,OAE_THEN_NATIVE,1788403616045804970,1788403618132707204,1788403622130299033,2086.900873,6084.51804,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M006,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,6,OAE_THEN_NATIVE,1788403622145282966,1788403622339187096,1788403622339187096,193.902718,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M006,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,6,OAE_THEN_NATIVE,1788403624956609902,1788403625890857308,1788403631111556316,934.246049,6154.968986,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M006,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,6,OAE_THEN_NATIVE,1788403631128842019,1788403631239533282,1788403631239533282,110.689739,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M006,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,6,OAE_THEN_NATIVE,1788403633866024740,1788403634283545973,1788403639967150555,417.519551,6101.149302,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M006,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,6,OAE_THEN_NATIVE,1788403639982016046,1788403639987806289,1788403639987806289,5.788587,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M006,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,6,OAE_THEN_NATIVE,1788403642638251044,1788403643177400299,1788403648747051555,539.147291,6108.823776,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M006,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,6,OAE_THEN_NATIVE,1788403648760030422,1788403648768215606,1788403648768215606,8.183776,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M006,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,6,OAE_THEN_NATIVE,1788403651352083653,1788403652926882687,1788403657453714777,1574.797405,6101.65473,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M006,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,6,OAE_THEN_NATIVE,1788403657468739341,1788403657519941645,1788403657519941645,51.200784,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M006,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,6,OAE_THEN_NATIVE,1788403660123006876,1788403661031090568,1788403666257124083,908.082189,6134.130643,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M006,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,6,OAE_THEN_NATIVE,1788403666274557895,1788403666351657777,1788403666351657777,77.098152,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M007,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,7,NATIVE_THEN_OAE,1788403666352504058,1788403666359692415,1788403666359692415,7.187465,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M007,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,7,NATIVE_THEN_OAE,1788403668839736652,1788403669283428180,1788403674949050576,443.689974,6109.341734,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M007,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,7,NATIVE_THEN_OAE,1788403674962202866,1788403674981500891,1788403674981500891,19.296605,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M007,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,7,NATIVE_THEN_OAE,1788403677650511638,1788403678198149339,1788403683763880142,547.6359,6113.392491,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M007,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,7,NATIVE_THEN_OAE,1788403683779645664,1788403683976303352,1788403683976303352,196.655996,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M007,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,7,NATIVE_THEN_OAE,1788403686610951153,1788403688588988161,1788403692704093709,1978.035821,6093.168327,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M007,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,7,NATIVE_THEN_OAE,1788403692721981389,1788403692844388305,1788403692844388305,122.40464,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M007,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,7,NATIVE_THEN_OAE,1788403695427783839,1788403696362738181,1788403701572457029,934.953215,6144.706058,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M007,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,7,NATIVE_THEN_OAE,1788403701586082930,1788403701592807980,1788403701592807980,6.723277,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M007,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,7,NATIVE_THEN_OAE,1788403704165366475,1788403704585158447,1788403710252042259,419.790178,6086.700173,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M007,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,7,NATIVE_THEN_OAE,1788403710266018306,1788403710274291353,1788403710274291353,8.271052,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M007,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,7,NATIVE_THEN_OAE,1788403712920710577,1788403713457742600,1788403719012573777,537.030458,6091.888715,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M007,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,7,NATIVE_THEN_OAE,1788403719027331418,1788403719082566084,1788403719082566084,55.233082,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M007,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,7,NATIVE_THEN_OAE,1788403721745848279,1788403723337715918,1788403727834379789,1591.866124,6088.56124,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M007,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,7,NATIVE_THEN_OAE,1788403727853822987,1788403727928207765,1788403727928207765,74.383566,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M007,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,7,NATIVE_THEN_OAE,1788403730536083867,1788403731463096482,1788403736622338686,927.011088,6086.281648,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M008,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,8,OAE_THEN_NATIVE,1788403739306631053,1788403739717346439,1788403745401610626,410.713321,6095.005534,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M008,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,8,OAE_THEN_NATIVE,1788403745414764503,1788403745426697279,1788403745426697279,11.931435,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M008,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,8,OAE_THEN_NATIVE,1788403747996089489,1788403748545085715,1788403754097728541,548.994443,6101.66955,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M008,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,8,OAE_THEN_NATIVE,1788403754110994091,1788403754131415795,1788403754131415795,20.419664,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M008,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,8,OAE_THEN_NATIVE,1788403756756328410,1788403758760610708,1788403762844315787,2004.280675,6088.011113,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M008,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,8,OAE_THEN_NATIVE,1788403762860762032,1788403763058741854,1788403763058741854,197.97814,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M008,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,8,OAE_THEN_NATIVE,1788403765708379030,1788403766645611599,1788403771815650932,937.231386,6107.324289,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M008,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,8,OAE_THEN_NATIVE,1788403771833044068,1788403771944596801,1788403771944596801,111.551146,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M008,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,8,OAE_THEN_NATIVE,1788403774558380545,1788403774974489127,1788403780650701270,416.107312,6092.347708,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M008,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,8,OAE_THEN_NATIVE,1788403780665306505,1788403780671214186,1788403780671214186,5.906106,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M008,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,8,OAE_THEN_NATIVE,1788403783245749517,1788403783847000994,1788403789350136197,601.250117,6104.41348,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M008,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,8,OAE_THEN_NATIVE,1788403789362891818,1788403789371889605,1788403789371889605,8.995866,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M008,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,8,OAE_THEN_NATIVE,1788403791917219407,1788403793527569831,1788403798012660492,1610.348895,6095.468052,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M008,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,8,OAE_THEN_NATIVE,1788403798029224092,1788403798083414631,1788403798083414631,54.188304,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M008,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,8,OAE_THEN_NATIVE,1788403800647692093,1788403801549615813,1788403806750437110,901.921993,6102.758514,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M008,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,8,OAE_THEN_NATIVE,1788403806766578409,1788403806842752327,1788403806842752327,76.172141,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M009,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,9,NATIVE_THEN_OAE,1788403806843815087,1788403806851456466,1788403806851456466,7.640464,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M009,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,9,NATIVE_THEN_OAE,1788403809445570546,1788403809868004836,1788403815542919197,422.432649,6097.377169,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M009,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,9,NATIVE_THEN_OAE,1788403815556186981,1788403815576536955,1788403815576536955,20.347686,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M009,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,9,NATIVE_THEN_OAE,1788403818205213610,1788403818751051049,1788403824317463242,545.835795,6112.271405,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M009,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,9,NATIVE_THEN_OAE,1788403824333337554,1788403824530435899,1788403824530435899,197.096498,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M009,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,9,NATIVE_THEN_OAE,1788403827146546158,1788403829163016239,1788403833307852386,2016.468569,6161.334219,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M009,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,9,NATIVE_THEN_OAE,1788403833325911612,1788403833437598636,1788403833437598636,111.685042,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M009,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,9,NATIVE_THEN_OAE,1788403836070100356,1788403837016249489,1788403842175317269,946.147517,6105.242952,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M009,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,9,NATIVE_THEN_OAE,1788403842188915445,1788403842195412838,1788403842195412838,6.495846,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M009,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,9,NATIVE_THEN_OAE,1788403844800121688,1788403845211153974,1788403850887146377,411.030719,6087.051765,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M009,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,9,NATIVE_THEN_OAE,1788403850900380577,1788403850909753555,1788403850909753555,9.371092,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M009,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,9,NATIVE_THEN_OAE,1788403853514149623,1788403854050309770,1788403859596875894,536.158814,6082.753403,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M009,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,9,NATIVE_THEN_OAE,1788403859604210603,1788403859667619746,1788403859667619746,63.407554,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M009,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,9,NATIVE_THEN_OAE,1788403862231989743,1788403863809575387,1788403868316092685,1577.583784,6084.13034,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M009,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,9,NATIVE_THEN_OAE,1788403868333648300,1788403868411918890,1788403868411918890,78.268664,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M009,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,9,NATIVE_THEN_OAE,1788403871027188663,1788403871933577644,1788403877105432549,906.387335,6078.272673,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M010,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,10,OAE_THEN_NATIVE,1788403879768048010,1788403880186783127,1788403885853777024,418.733185,6085.755552,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M010,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,10,OAE_THEN_NATIVE,1788403885866327330,1788403885878029974,1788403885878029974,11.701226,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M010,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,10,OAE_THEN_NATIVE,1788403888485906079,1788403889029301850,1788403894595063829,543.394122,6109.184291,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M010,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,10,OAE_THEN_NATIVE,1788403894608715406,1788403894629380534,1788403894629380534,20.663424,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M010,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,10,OAE_THEN_NATIVE,1788403897213708660,1788403899231714722,1788403903296950007,2018.004423,6083.265953,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M010,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,10,OAE_THEN_NATIVE,1788403903313518945,1788403903512399876,1788403903512399876,198.878868,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M010,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,10,OAE_THEN_NATIVE,1788403906186174405,1788403907120241018,1788403912289875904,934.065405,6103.727208,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M010,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,10,OAE_THEN_NATIVE,1788403912306860919,1788403912417531401,1788403912417531401,110.668629,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M010,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,10,OAE_THEN_NATIVE,1788403914947559300,1788403915381504636,1788403921045443325,433.943561,6097.910189,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M010,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,10,OAE_THEN_NATIVE,1788403921060198720,1788403921066756116,1788403921066756116,6.555654,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M010,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,10,OAE_THEN_NATIVE,1788403923653777357,1788403924192339329,1788403929750709203,538.560341,6096.958677,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M010,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,10,OAE_THEN_NATIVE,1788403929763733641,1788403929772156483,1788403929772156483,8.421166,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M010,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,10,OAE_THEN_NATIVE,1788403932374840505,1788403934089908789,1788403938466226831,1715.066604,6091.410722,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M010,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,10,OAE_THEN_NATIVE,1788403938481644409,1788403938532930422,1788403938532930422,51.284376,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M010,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,10,OAE_THEN_NATIVE,1788403941120470330,1788403942032723713,1788403947211787660,912.251584,6091.343071,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M010,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,10,OAE_THEN_NATIVE,1788403947229469373,1788403947306218394,1788403947306218394,76.747659,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M011,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,11,NATIVE_THEN_OAE,1788403947307177217,1788403947314516615,1788403947314516615,7.338504,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M011,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,11,NATIVE_THEN_OAE,1788403949920552904,1788403950333527208,1788403956021702522,412.972496,6101.175498,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M011,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,11,NATIVE_THEN_OAE,1788403956034736284,1788403956053955376,1788403956053955376,19.217556,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M011,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,11,NATIVE_THEN_OAE,1788403958608499189,1788403959208892421,1788403964703676221,600.391921,6095.203616,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M011,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,11,NATIVE_THEN_OAE,1788403964719892699,1788403964919606383,1788403964919606383,199.712035,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M011,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,11,NATIVE_THEN_OAE,1788403967497058236,1788403969558403200,1788403973594416759,2061.343726,6097.384099,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M011,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,11,NATIVE_THEN_OAE,1788403973611507150,1788403973725925462,1788403973725925462,114.416308,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M011,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,11,NATIVE_THEN_OAE,1788403976362112441,1788403977296334574,1788403982453360416,934.220775,6091.272039,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M011,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,11,NATIVE_THEN_OAE,1788403982467172464,1788403982473224973,1788403982473224973,6.050512,,1,1,1,1,True,True,True,,,,,,,True,,0
