seed,dataset,architecture,feature,split,metric,value,permutation
2,matched,V2-UNIFIED-PAD,F3,random,accuracy,0.49027777777777776,0.49583333333333335
2,matched,V2-UNIFIED-PAD,F3,random,roc_auc,0.5,0.49583333333333335
2,matched,V2-UNIFIED-PAD,F4,random,accuracy,0.49027777777777776,0.49583333333333335
2,matched,V2-UNIFIED-PAD,F4,random,roc_auc,0.5,0.49583333333333335
2,matched,V2-UNIFIED-PAD,F4,grouped_recipient,accuracy,0.47088186356073214,0.4825291181364393
2,matched,V2-UNIFIED-PAD,F4,grouped_recipient,roc_auc,0.5,0.4825291181364393
2,matched,V2-UNIFIED-PAD,F5,random,accuracy,0.525,0.5097222222222222
2,matched,V2-UNIFIED-PAD,F5,random,roc_auc,0.5487375628131006,0.5097222222222222
2,natural,V2-UNIFIED-PAD,F0,random,accuracy,0.8791666666666667,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F0,random,roc_auc,0.5,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F1,random,accuracy,0.8791666666666667,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F1,random,roc_auc,0.5,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F2,random,accuracy,0.8791666666666667,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F2,random,roc_auc,0.5,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F3,random,accuracy,0.8791666666666667,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F3,random,roc_auc,0.5,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F4,random,accuracy,0.8791666666666667,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F4,random,roc_auc,0.5,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F5,random,accuracy,0.8791666666666667,0.8513888888888889
2,natural,V2-UNIFIED-PAD,F5,random,roc_auc,0.5066913620598863,0.8513888888888889
2,natural_balanced,V2-UNIFIED-PAD,F0,random,accuracy,0.5166666666666667,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F0,random,roc_auc,0.5,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F1,random,accuracy,0.5166666666666667,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F1,random,roc_auc,0.5,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F2,random,accuracy,0.5166666666666667,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F2,random,roc_auc,0.5,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F3,random,accuracy,0.5166666666666667,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F3,random,roc_auc,0.5,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F4,random,accuracy,0.5166666666666667,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F4,random,roc_auc,0.5,0.4986111111111111
2,natural_balanced,V2-UNIFIED-PAD,F5,random,accuracy,0.525,0.5097222222222222
2,natural_balanced,V2-UNIFIED-PAD,F5,random,roc_auc,0.5256226053639846,0.5097222222222222
