runtime,family,variant,feature_set,model,seed,accuracy,auc,permutation_auc,chance,train_tasks,test_tasks
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE,RandomForest,1,1.0,1.0,0.47916666666666663,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE,LogisticRegression,2,1.0,1.0,0.5141203703703703,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE,RandomForest,2,1.0,1.0,0.5226851851851853,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,TIMING,LogisticRegression,0,1.0,1.0,0.49367283950617286,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,TIMING,RandomForest,0,1.0,1.0,0.49008487654320987,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,TIMING,LogisticRegression,1,1.0,1.0,0.4815586419753086,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,TIMING,RandomForest,1,1.0,1.0,0.4926697530864198,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,TIMING,LogisticRegression,2,1.0,1.0,0.530787037037037,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,TIMING,RandomForest,2,1.0,0.9999999999999999,0.5333333333333334,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_SIZE,LogisticRegression,0,1.0,1.0,0.4998842592592593,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_SIZE,RandomForest,0,1.0,1.0,0.4916666666666666,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_SIZE,LogisticRegression,1,1.0,1.0,0.47619598765432103,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_SIZE,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_SIZE,LogisticRegression,2,1.0,1.0,0.5160108024691359,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_SIZE,RandomForest,2,1.0,1.0,0.5226851851851853,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_TIMING,LogisticRegression,0,1.0,1.0,0.5073302469135802,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_TIMING,RandomForest,0,1.0,1.0,0.4887731481481482,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_TIMING,LogisticRegression,1,1.0,1.0,0.4843364197530865,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_TIMING,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_TIMING,LogisticRegression,2,1.0,1.0,0.5310956790123458,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,STRUCTURAL_TIMING,RandomForest,2,1.0,1.0,0.5222222222222223,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE_TIMING,LogisticRegression,0,1.0,1.0,0.48842592592592593,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE_TIMING,RandomForest,0,1.0,1.0,0.4947530864197531,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE_TIMING,LogisticRegression,1,1.0,1.0,0.47492283950617287,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE_TIMING,RandomForest,1,1.0,1.0,0.49147376543209875,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE_TIMING,LogisticRegression,2,1.0,1.0,0.5266203703703705,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,SIZE_TIMING,RandomForest,2,1.0,1.0,0.5288580246913581,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,ALL,LogisticRegression,0,1.0,1.0,0.500925925925926,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,ALL,RandomForest,0,1.0,1.0,0.4916666666666666,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,ALL,LogisticRegression,1,1.0,1.0,0.4770061728395062,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,ALL,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,ALL,LogisticRegression,2,1.0,1.0,0.5239197530864198,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M1,ALL,RandomForest,2,1.0,1.0,0.5246527777777779,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,LogisticRegression,0,0.5,0.4976851851851852,0.4945601851851852,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,RandomForest,0,0.5138888888888888,0.5243055555555556,0.46678240740740745,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,LogisticRegression,1,0.5138888888888888,0.5189043209876543,0.5009259259259259,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,RandomForest,1,0.5277777777777778,0.5455246913580247,0.5007330246913579,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,LogisticRegression,2,0.5277777777777778,0.5617283950617283,0.5010802469135803,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,RandomForest,2,0.5277777777777778,0.5617283950617284,0.5066358024691359,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,LogisticRegression,0,1.0,1.0,0.49305555555555564,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,RandomForest,0,1.0,1.0,0.49074074074074076,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,LogisticRegression,1,1.0,1.0,0.4708333333333333,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,RandomForest,1,1.0,1.0,0.48680555555555555,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,LogisticRegression,2,1.0,1.0,0.5122685185185185,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,RandomForest,2,1.0,1.0,0.5230324074074073,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,TIMING,LogisticRegression,0,0.9722222222222222,1.0,0.48572530864197533,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,TIMING,RandomForest,0,0.9861111111111112,1.0,0.495679012345679,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,TIMING,LogisticRegression,1,1.0,1.0,0.4828703703703704,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,TIMING,RandomForest,1,0.9861111111111112,1.0,0.4758101851851852,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,TIMING,LogisticRegression,2,0.9305555555555556,0.9544753086419753,0.5314814814814814,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,TIMING,RandomForest,2,0.9861111111111112,1.0,0.5156249999999999,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_SIZE,LogisticRegression,0,1.0,1.0,0.49313271604938275,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_SIZE,RandomForest,0,1.0,1.0,0.48661265432098766,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_SIZE,LogisticRegression,1,1.0,1.0,0.47249228395061726,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_SIZE,RandomForest,1,1.0,1.0,0.47415123456790126,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_SIZE,LogisticRegression,2,1.0,1.0,0.5132716049382716,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_SIZE,RandomForest,2,1.0,1.0,0.5271990740740741,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_TIMING,LogisticRegression,0,0.9722222222222222,1.0,0.4851851851851852,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_TIMING,RandomForest,0,0.9861111111111112,0.9984567901234568,0.4923611111111111,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_TIMING,LogisticRegression,1,1.0,1.0,0.48348765432098767,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_TIMING,RandomForest,1,1.0,1.0,0.47851080246913574,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_TIMING,LogisticRegression,2,0.9305555555555556,0.9506172839506173,0.5302469135802469,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL_TIMING,RandomForest,2,0.9861111111111112,1.0,0.5104166666666667,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE_TIMING,LogisticRegression,0,1.0,1.0,0.48549382716049383,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE_TIMING,RandomForest,0,1.0,1.0,0.4926311728395062,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE_TIMING,LogisticRegression,1,1.0,1.0,0.4804783950617283,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE_TIMING,RandomForest,1,1.0,1.0,0.47901234567901235,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE_TIMING,LogisticRegression,2,0.9722222222222222,1.0,0.5268518518518519,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE_TIMING,RandomForest,2,1.0,1.0,0.5265817901234567,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,ALL,LogisticRegression,0,1.0,1.0,0.48503086419753083,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,ALL,RandomForest,0,1.0,1.0,0.48086419753086423,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,ALL,LogisticRegression,1,1.0,1.0,0.48001543209876535,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,ALL,RandomForest,1,1.0,1.0,0.4817129629629629,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,ALL,LogisticRegression,2,0.9722222222222222,1.0,0.5267746913580247,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M2,ALL,RandomForest,2,1.0,1.0,0.5229166666666667,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,LogisticRegression,0,0.5,0.4976851851851852,0.4945601851851852,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,RandomForest,0,0.5138888888888888,0.5243055555555556,0.46678240740740745,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,LogisticRegression,1,0.5138888888888888,0.5189043209876543,0.5009259259259259,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,RandomForest,1,0.5277777777777778,0.5455246913580247,0.5007330246913579,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,LogisticRegression,2,0.5277777777777778,0.5617283950617283,0.5010802469135803,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,RandomForest,2,0.5277777777777778,0.5617283950617284,0.5066358024691359,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,LogisticRegression,0,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,RandomForest,0,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,LogisticRegression,1,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,RandomForest,1,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,LogisticRegression,2,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,RandomForest,2,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,TIMING,LogisticRegression,0,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,TIMING,RandomForest,0,0.5416666666666666,0.5486111111111112,0.5279320987654321,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,TIMING,LogisticRegression,1,0.4583333333333333,0.5424382716049382,0.5463734567901236,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,TIMING,RandomForest,1,0.5972222222222222,0.6219135802469137,0.4986882716049383,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,TIMING,LogisticRegression,2,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,TIMING,RandomForest,2,0.5972222222222222,0.6342592592592593,0.48973765432098765,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_SIZE,LogisticRegression,0,0.5,0.4976851851851852,0.4945601851851852,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_SIZE,RandomForest,0,0.5138888888888888,0.5243055555555556,0.46678240740740745,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_SIZE,LogisticRegression,1,0.5138888888888888,0.5189043209876543,0.5009259259259259,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_SIZE,RandomForest,1,0.5277777777777778,0.5455246913580247,0.5007330246913579,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_SIZE,LogisticRegression,2,0.5277777777777778,0.5617283950617283,0.5010802469135803,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_SIZE,RandomForest,2,0.5277777777777778,0.5617283950617284,0.5066358024691359,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_TIMING,LogisticRegression,0,0.5,0.47685185185185186,0.4872685185185185,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_TIMING,RandomForest,0,0.5,0.548611111111111,0.5202932098765432,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_TIMING,LogisticRegression,1,0.5138888888888888,0.5270061728395061,0.5188271604938272,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_TIMING,RandomForest,1,0.6666666666666666,0.6697530864197532,0.5212962962962964,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_TIMING,LogisticRegression,2,0.5277777777777778,0.5131172839506173,0.49737654320987656,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL_TIMING,RandomForest,2,0.6111111111111112,0.6489197530864198,0.49513888888888885,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE_TIMING,LogisticRegression,0,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE_TIMING,RandomForest,0,0.5138888888888888,0.5625,0.5318672839506173,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE_TIMING,LogisticRegression,1,0.4583333333333333,0.5416666666666667,0.5465277777777777,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE_TIMING,RandomForest,1,0.5694444444444444,0.6018518518518519,0.4967592592592592,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE_TIMING,LogisticRegression,2,0.5,0.5,0.5,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE_TIMING,RandomForest,2,0.5694444444444444,0.5922067901234567,0.4934799382716049,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,ALL,LogisticRegression,0,0.5,0.46913580246913583,0.4898919753086419,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,ALL,RandomForest,0,0.5277777777777778,0.5138888888888888,0.5272376543209878,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,ALL,LogisticRegression,1,0.5138888888888888,0.5285493827160493,0.5192129629629629,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,ALL,RandomForest,1,0.6666666666666666,0.6805555555555557,0.5229166666666667,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,ALL,LogisticRegression,2,0.5277777777777778,0.5115740740740741,0.49776234567901234,0.5,28,12
OpenAI Agents SDK,AUTHORIZATION,M3,ALL,RandomForest,2,0.6111111111111112,0.625,0.4878086419753087,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL,LogisticRegression,0,1.0,1.0,0.4916666666666666,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL,RandomForest,0,1.0,1.0,0.4916666666666666,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL,LogisticRegression,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL,LogisticRegression,2,1.0,1.0,0.5222222222222223,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL,RandomForest,2,1.0,1.0,0.5222222222222223,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE,LogisticRegression,0,1.0,1.0,0.5013888888888889,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE,RandomForest,0,1.0,1.0,0.4881944444444445,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE,LogisticRegression,1,1.0,1.0,0.4736111111111111,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE,RandomForest,1,1.0,1.0,0.4640046296296296,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE,LogisticRegression,2,1.0,1.0,0.5282407407407408,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE,RandomForest,2,1.0,0.9999999999999999,0.5197916666666667,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,TIMING,LogisticRegression,0,1.0,1.0,0.501929012345679,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,TIMING,RandomForest,0,1.0,1.0,0.5005015432098766,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,TIMING,LogisticRegression,1,1.0,1.0,0.48032407407407407,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,TIMING,RandomForest,1,1.0,1.0,0.49089506172839503,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,TIMING,LogisticRegression,2,1.0,1.0,0.5230709876543209,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,TIMING,RandomForest,2,1.0,1.0,0.528587962962963,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_SIZE,LogisticRegression,0,1.0,1.0,0.5006944444444444,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_SIZE,RandomForest,0,1.0,1.0,0.4916666666666666,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_SIZE,LogisticRegression,1,1.0,1.0,0.4736111111111111,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_SIZE,RandomForest,1,1.0,1.0,0.4840277777777778,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_SIZE,LogisticRegression,2,1.0,1.0,0.5273148148148149,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_SIZE,RandomForest,2,1.0,1.0,0.5203703703703704,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_TIMING,LogisticRegression,0,1.0,1.0,0.5039351851851852,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_TIMING,RandomForest,0,1.0,1.0,0.49432870370370374,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_TIMING,LogisticRegression,1,1.0,1.0,0.4844135802469136,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_TIMING,RandomForest,1,1.0,1.0,0.48171296296296295,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_TIMING,LogisticRegression,2,1.0,1.0,0.5220679012345679,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,STRUCTURAL_TIMING,RandomForest,2,1.0,1.0,0.5287422839506173,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE_TIMING,LogisticRegression,0,1.0,1.0,0.5029320987654321,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE_TIMING,RandomForest,0,1.0,1.0,0.4989583333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE_TIMING,LogisticRegression,1,1.0,1.0,0.4729938271604938,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE_TIMING,RandomForest,1,1.0,1.0,0.4828317901234568,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE_TIMING,LogisticRegression,2,1.0,1.0,0.5305555555555557,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,SIZE_TIMING,RandomForest,2,1.0,1.0,0.5261574074074075,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,ALL,LogisticRegression,0,1.0,1.0,0.50625,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,ALL,RandomForest,0,1.0,1.0,0.49432870370370374,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,ALL,LogisticRegression,1,1.0,1.0,0.47430555555555565,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,ALL,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,ALL,LogisticRegression,2,1.0,1.0,0.5318672839506173,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M0,ALL,RandomForest,2,1.0,1.0,0.5270447530864197,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL,LogisticRegression,0,1.0,1.0,0.4987268518518519,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL,RandomForest,0,1.0,1.0,0.4916666666666666,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL,LogisticRegression,1,1.0,1.0,0.4800925925925926,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL,LogisticRegression,2,1.0,1.0,0.5233024691358026,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL,RandomForest,2,1.0,1.0,0.5200617283950617,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE,LogisticRegression,0,1.0,1.0,0.49050925925925937,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE,RandomForest,0,1.0,1.0,0.49317129629629636,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE,LogisticRegression,1,1.0,1.0,0.47615740740740736,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE,RandomForest,1,1.0,1.0,0.4802083333333333,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE,LogisticRegression,2,1.0,1.0,0.5101851851851852,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE,RandomForest,2,1.0,1.0,0.5274305555555556,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,TIMING,LogisticRegression,0,0.9861111111111112,1.0,0.4921296296296296,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,TIMING,RandomForest,0,0.9861111111111112,1.0,0.49382716049382713,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,TIMING,LogisticRegression,1,1.0,1.0,0.47800925925925924,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,TIMING,RandomForest,1,1.0,1.0,0.47071759259259266,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,TIMING,LogisticRegression,2,0.9861111111111112,1.0,0.5219135802469136,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,TIMING,RandomForest,2,1.0,1.0,0.5190586419753085,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_SIZE,LogisticRegression,0,1.0,1.0,0.4952546296296297,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_SIZE,RandomForest,0,1.0,1.0,0.4916666666666666,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_SIZE,LogisticRegression,1,1.0,1.0,0.4804398148148148,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_SIZE,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_SIZE,LogisticRegression,2,1.0,1.0,0.5064429012345679,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_SIZE,RandomForest,2,1.0,1.0,0.5222222222222223,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_TIMING,LogisticRegression,0,1.0,1.0,0.4979166666666667,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_TIMING,RandomForest,0,1.0,1.0,0.49421296296296297,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_TIMING,LogisticRegression,1,1.0,1.0,0.4737654320987654,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_TIMING,RandomForest,1,1.0,1.0,0.4833333333333334,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_TIMING,LogisticRegression,2,1.0,1.0,0.5241512345679011,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,STRUCTURAL_TIMING,RandomForest,2,1.0,1.0,0.5214506172839506,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE_TIMING,LogisticRegression,0,1.0,1.0,0.4881944444444445,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE_TIMING,RandomForest,0,1.0,1.0,0.49390432098765435,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE_TIMING,LogisticRegression,1,1.0,1.0,0.47438271604938276,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE_TIMING,RandomForest,1,1.0,1.0,0.4796682098765432,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE_TIMING,LogisticRegression,2,1.0,1.0,0.5214506172839506,0.5,28,12
OpenAI Agents SDK,PROVENANCE_HISTORY,M1,SIZE_TIMING,RandomForest,2,1.0,1.0,0.5185956790123457,0.5,28,12
