seed,system,distribution,variant,feature,split,metric,value,permutation
1,PAuth-derived,balanced,UNIFIED-ORAM,F3,random,macro_f1,0.3175355450236967,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM,F3,random,roc_auc,0.5,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM,F4,random,accuracy,0.4652777777777778,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM,F4,random,macro_f1,0.3175355450236967,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM,F4,random,roc_auc,0.5,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,accuracy,0.5122749590834698,0.5237315875613748
1,PAuth-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,macro_f1,0.33874458874458874,0.5237315875613748
1,PAuth-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,roc_auc,0.5,0.5237315875613748
1,PAuth-derived,balanced,UNIFIED-ORAM,F5,random,accuracy,0.49583333333333335,0.4652777777777778
1,PAuth-derived,balanced,UNIFIED-ORAM,F5,random,macro_f1,0.4831013130128493,0.4652777777777778
1,PAuth-derived,balanced,UNIFIED-ORAM,F5,random,roc_auc,0.5129676293855399,0.4652777777777778
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F0,random,accuracy,0.4652777777777778,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F0,random,macro_f1,0.3175355450236967,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F0,random,roc_auc,0.5,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F1,random,accuracy,0.4652777777777778,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F1,random,macro_f1,0.3175355450236967,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F1,random,roc_auc,0.5,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F2,random,accuracy,0.4652777777777778,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F2,random,macro_f1,0.3175355450236967,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F2,random,roc_auc,0.5,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F3,random,accuracy,0.4652777777777778,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F3,random,macro_f1,0.3175355450236967,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F3,random,roc_auc,0.5,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,random,accuracy,0.4652777777777778,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,random,macro_f1,0.3175355450236967,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,random,roc_auc,0.5,0.49027777777777776
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,accuracy,0.5122749590834698,0.5237315875613748
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,macro_f1,0.33874458874458874,0.5237315875613748
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,roc_auc,0.5,0.5237315875613748
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F5,random,accuracy,0.49583333333333335,0.4652777777777778
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F5,random,macro_f1,0.4831013130128493,0.4652777777777778
1,PAuth-derived,balanced,UNIFIED-ORAM-PAD,F5,random,roc_auc,0.5129676293855399,0.4652777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F0,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F0,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F0,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F1,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F1,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F1,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F2,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F2,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F2,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F3,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F3,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F3,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F4,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F4,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F4,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,MODULAR-ORAM,F5,random,accuracy,0.6819444444444445,0.7055555555555556
1,PAuth-derived,natural,MODULAR-ORAM,F5,random,macro_f1,0.4475252899252444,0.7055555555555556
1,PAuth-derived,natural,MODULAR-ORAM,F5,random,roc_auc,0.4910340009315324,0.7055555555555556
1,PAuth-derived,natural,CANONICAL-MODULAR,F0,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F0,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F0,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F1,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F1,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F1,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F2,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F2,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F2,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F3,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F3,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F3,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F4,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F4,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F4,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,CANONICAL-MODULAR,F5,random,accuracy,0.6819444444444445,0.7055555555555556
1,PAuth-derived,natural,CANONICAL-MODULAR,F5,random,macro_f1,0.4475252899252444,0.7055555555555556
1,PAuth-derived,natural,CANONICAL-MODULAR,F5,random,roc_auc,0.4910340009315324,0.7055555555555556
1,PAuth-derived,natural,UNIFIED-ORAM,F0,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F0,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F0,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F1,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F1,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F1,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F2,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F2,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F2,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F3,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F3,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F3,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F4,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F4,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F4,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM,F5,random,accuracy,0.6819444444444445,0.7055555555555556
1,PAuth-derived,natural,UNIFIED-ORAM,F5,random,macro_f1,0.4475252899252444,0.7055555555555556
1,PAuth-derived,natural,UNIFIED-ORAM,F5,random,roc_auc,0.4910340009315324,0.7055555555555556
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F0,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F0,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F0,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F1,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F1,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F1,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F2,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F2,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F2,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F3,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F3,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F3,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F4,random,accuracy,0.6861111111111111,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F4,random,macro_f1,0.40691927512355847,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F4,random,roc_auc,0.5,0.7152777777777778
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F5,random,accuracy,0.6819444444444445,0.7055555555555556
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F5,random,macro_f1,0.4475252899252444,0.7055555555555556
1,PAuth-derived,natural,UNIFIED-ORAM-PAD,F5,random,roc_auc,0.4910340009315324,0.7055555555555556
2,GAAP-derived,balanced,MODULAR-ORAM,F0,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,MODULAR-ORAM,F0,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,MODULAR-ORAM,F0,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,MODULAR-ORAM,F1,random,accuracy,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F1,random,macro_f1,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F1,random,roc_auc,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F2,random,accuracy,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F2,random,macro_f1,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F2,random,roc_auc,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F3,random,accuracy,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F3,random,macro_f1,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F3,random,roc_auc,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F4,random,accuracy,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F4,random,macro_f1,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F4,random,roc_auc,1.0,0.4986111111111111
2,GAAP-derived,balanced,MODULAR-ORAM,F4,grouped_entity,accuracy,1.0,0.513776337115073
2,GAAP-derived,balanced,MODULAR-ORAM,F4,grouped_entity,macro_f1,1.0,0.513776337115073
2,GAAP-derived,balanced,MODULAR-ORAM,F4,grouped_entity,roc_auc,1.0,0.513776337115073
2,GAAP-derived,balanced,MODULAR-ORAM,F5,random,accuracy,1.0,0.48333333333333334
2,GAAP-derived,balanced,MODULAR-ORAM,F5,random,macro_f1,1.0,0.48333333333333334
2,GAAP-derived,balanced,MODULAR-ORAM,F5,random,roc_auc,1.0,0.48333333333333334
2,GAAP-derived,balanced,CANONICAL-MODULAR,F0,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F0,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F0,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F1,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F1,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F1,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F2,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F2,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F2,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F3,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F3,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F3,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F4,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F4,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F4,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,CANONICAL-MODULAR,F4,grouped_entity,accuracy,0.5170178282009724,0.49270664505672607
2,GAAP-derived,balanced,CANONICAL-MODULAR,F4,grouped_entity,macro_f1,0.3408119658119658,0.49270664505672607
2,GAAP-derived,balanced,CANONICAL-MODULAR,F4,grouped_entity,roc_auc,0.5,0.49270664505672607
2,GAAP-derived,balanced,CANONICAL-MODULAR,F5,random,accuracy,0.5013888888888889,0.4875
2,GAAP-derived,balanced,CANONICAL-MODULAR,F5,random,macro_f1,0.49703353304365927,0.4875
2,GAAP-derived,balanced,CANONICAL-MODULAR,F5,random,roc_auc,0.5066260689697756,0.4875
2,GAAP-derived,balanced,UNIFIED-ORAM,F0,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F0,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F0,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F1,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F1,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F1,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F2,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F2,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F2,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F3,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F3,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F3,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F4,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F4,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F4,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,accuracy,0.5170178282009724,0.49270664505672607
2,GAAP-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,macro_f1,0.3408119658119658,0.49270664505672607
2,GAAP-derived,balanced,UNIFIED-ORAM,F4,grouped_entity,roc_auc,0.5,0.49270664505672607
2,GAAP-derived,balanced,UNIFIED-ORAM,F5,random,accuracy,0.5166666666666667,0.5291666666666667
2,GAAP-derived,balanced,UNIFIED-ORAM,F5,random,macro_f1,0.49021778052670983,0.5291666666666667
2,GAAP-derived,balanced,UNIFIED-ORAM,F5,random,roc_auc,0.5195231700163626,0.5291666666666667
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F0,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F0,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F0,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F1,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F1,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F1,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F2,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F2,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F2,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F3,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F3,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F3,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F4,random,accuracy,0.49166666666666664,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F4,random,macro_f1,0.329608938547486,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F4,random,roc_auc,0.5,0.5125
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,accuracy,0.5170178282009724,0.49270664505672607
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,macro_f1,0.3408119658119658,0.49270664505672607
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F4,grouped_entity,roc_auc,0.5,0.49270664505672607
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F5,random,accuracy,0.48333333333333334,0.5013888888888889
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F5,random,macro_f1,0.4685714285714286,0.5013888888888889
2,GAAP-derived,balanced,UNIFIED-ORAM-PAD,F5,random,roc_auc,0.4859490290512797,0.5013888888888889
2,GAAP-derived,natural,MODULAR-ORAM,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F0,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F1,random,accuracy,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F1,random,macro_f1,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F1,random,roc_auc,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F2,random,accuracy,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F2,random,macro_f1,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F2,random,roc_auc,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F3,random,accuracy,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F3,random,macro_f1,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F3,random,roc_auc,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F4,random,accuracy,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F4,random,macro_f1,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F4,random,roc_auc,1.0,0.6916666666666667
2,GAAP-derived,natural,MODULAR-ORAM,F5,random,accuracy,1.0,0.6666666666666666
2,GAAP-derived,natural,MODULAR-ORAM,F5,random,macro_f1,1.0,0.6666666666666666
2,GAAP-derived,natural,MODULAR-ORAM,F5,random,roc_auc,1.0,0.6666666666666666
2,GAAP-derived,natural,CANONICAL-MODULAR,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F0,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F1,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F1,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F1,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F2,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F2,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F2,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F3,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F3,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F3,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F4,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F4,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F4,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,CANONICAL-MODULAR,F5,random,accuracy,0.6597222222222222,0.6777777777777778
2,GAAP-derived,natural,CANONICAL-MODULAR,F5,random,macro_f1,0.4233013708034877,0.6777777777777778
2,GAAP-derived,natural,CANONICAL-MODULAR,F5,random,roc_auc,0.463778893226746,0.6777777777777778
2,GAAP-derived,natural,UNIFIED-ORAM,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F0,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F1,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F1,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F1,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F2,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F2,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F2,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F3,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F3,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F3,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F4,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F4,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F4,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM,F5,random,accuracy,0.6805555555555556,0.6888888888888889
2,GAAP-derived,natural,UNIFIED-ORAM,F5,random,macro_f1,0.40911166933089743,0.6888888888888889
2,GAAP-derived,natural,UNIFIED-ORAM,F5,random,roc_auc,0.518568684212856,0.6888888888888889
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F0,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F0,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F0,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F1,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F1,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F1,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F2,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F2,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F2,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F3,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F3,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F3,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F4,random,accuracy,0.6791666666666667,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F4,random,macro_f1,0.4044665012406948,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F4,random,roc_auc,0.5,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F5,random,accuracy,0.6805555555555556,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F5,random,macro_f1,0.40911166933089743,0.6916666666666667
2,GAAP-derived,natural,UNIFIED-ORAM-PAD,F5,random,roc_auc,0.5203790755937995,0.6916666666666667
2,PAuth-derived,balanced,MODULAR-ORAM,F0,random,accuracy,0.49166666666666664,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F0,random,macro_f1,0.329608938547486,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F0,random,roc_auc,0.5,0.5125
2,PAuth-derived,balanced,MODULAR-ORAM,F1,random,accuracy,0.49166666666666664,0.5125
