seed,analysis,secret,variant,feature_level,split,metric,value,chance,permutation
2,mediation_only,requires_history,TRUSTED-LOCAL,SYMBOLIC,cross_policy,macro_f1,0.4444444444444444,0.5,0.4544672582346188
2,mediation_only,requires_history,TRUSTED-LOCAL,SYMBOLIC,cross_policy,roc_auc,0.4444444444444444,0.5,0.521729456259255
2,mediation_only,requires_history,TRUSTED-LOCAL,SYMBOLIC,cross_task,accuracy,0.4642857142857143,0.5,0.5011160714285714
2,mediation_only,requires_history,TRUSTED-LOCAL,SYMBOLIC,cross_task,macro_f1,0.3170731707317073,0.5,0.33285587558767943
2,mediation_only,requires_history,TRUSTED-LOCAL,SYMBOLIC,cross_task,roc_auc,0.5,0.5,0.5
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,grouped_entity,accuracy,0.3684210526315789,0.5,0.48848684210526316
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,grouped_entity,macro_f1,0.3214285714285714,0.5,0.4583706472094882
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,grouped_entity,roc_auc,0.3977272727272727,0.5,0.4754916958041958
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,cross_policy,accuracy,0.4666666666666667,0.5,0.49583333333333335
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,cross_policy,macro_f1,0.4444444444444444,0.5,0.4566746899261191
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,cross_policy,roc_auc,0.44212962962962965,0.5,0.5086952830115683
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,cross_task,accuracy,0.4642857142857143,0.5,0.5078125
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,cross_task,macro_f1,0.3170731707317073,0.5,0.40522593930501577
2,mediation_only,requires_history,TRUSTED-LOCAL,FULL,cross_task,roc_auc,0.5512820512820513,0.5,0.5132499789276295
2,full_trajectory,permission_missing,TRUSTED-LOCAL,SYMBOLIC,grouped_entity,accuracy,1.0,0.5,0.5293843283582089
2,full_trajectory,permission_missing,TRUSTED-LOCAL,SYMBOLIC,grouped_entity,macro_f1,1.0,0.5,0.4879839794795473
2,full_trajectory,permission_missing,TRUSTED-LOCAL,SYMBOLIC,grouped_entity,roc_auc,1.0,0.5,0.49678374784909346
2,full_trajectory,permission_missing,TRUSTED-LOCAL,SYMBOLIC,cross_policy,accuracy,1.0,0.5,0.5078914141414141
2,full_trajectory,permission_missing,TRUSTED-LOCAL,SYMBOLIC,cross_policy,macro_f1,1.0,0.5,0.47749389568506695
2,full_trajectory,permission_missing,TRUSTED-LOCAL,SYMBOLIC,cross_policy,roc_auc,1.0,0.5,0.48584601610742517
2,full_trajectory,permission_missing,TRUSTED-LOCAL,FULL,grouped_entity,accuracy,1.0,0.5,0.5298507462686567
2,full_trajectory,permission_missing,TRUSTED-LOCAL,FULL,grouped_entity,macro_f1,1.0,0.5,0.4809130301775447
2,full_trajectory,permission_missing,TRUSTED-LOCAL,FULL,grouped_entity,roc_auc,1.0,0.5,0.49426396478213175
2,full_trajectory,permission_missing,TRUSTED-LOCAL,FULL,cross_policy,accuracy,1.0,0.5,0.5255681818181819
2,full_trajectory,permission_missing,TRUSTED-LOCAL,FULL,cross_policy,macro_f1,1.0,0.5,0.4853907654960947
2,full_trajectory,permission_missing,TRUSTED-LOCAL,FULL,cross_policy,roc_auc,1.0,0.5,0.4890552225329377
