runtime,family,variant,feature_set,model,mean_auc,ci_low,ci_high,permutation_baseline,permutation_p_value,episodes,tasks,split
OpenAI Agents SDK,AUTHORIZATION,M2,QUEUE_DELAY,LogisticRegression,1.0,1.0,1.0,0.5175,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.5066666666666666,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.5125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_SLIP,LogisticRegression,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_SLIP,LogisticRegression,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_SLIP,RandomForest,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_SLIP,RandomForest,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_TO_SEND,LogisticRegression,0.7139756944444445,0.6265516493055556,0.7909722222222223,0.489140625,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_TO_SEND,LogisticRegression,0.76953125,0.58291015625,0.9230468749999999,0.5009375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_TO_SEND,RandomForest,0.6807725694444445,0.5904405381944445,0.7509114583333333,0.4971137152777777,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RELEASE_TO_SEND,RandomForest,0.7265625,0.5134765625,0.85458984375,0.483359375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,SEND_TO_RECEIVE,LogisticRegression,0.8967013888888888,0.8236436631944444,0.9468967013888889,0.5122743055555555,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,SEND_TO_RECEIVE,LogisticRegression,0.96484375,0.8248046875,1.0,0.5059375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,SEND_TO_RECEIVE,RandomForest,0.8719618055555555,0.8144205729166667,0.9127332899305556,0.5113888888888889,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,SEND_TO_RECEIVE,RandomForest,0.919921875,0.75087890625,1.0,0.513046875,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_ARRIVAL,LogisticRegression,1.0,0.9999999999999999,1.0,0.5043923611111111,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_ARRIVAL,LogisticRegression,1.0,1.0,1.0,0.4990625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_ARRIVAL,RandomForest,1.0,1.0,1.0,0.5111545138888889,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_ARRIVAL,RandomForest,1.0,1.0,1.0,0.5187109375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_PROCESS,LogisticRegression,0.958767361111111,0.9169921875,0.9853841145833333,0.5009288194444443,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_PROCESS,LogisticRegression,0.94921875,0.87119140625,0.9982421875,0.5215625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_PROCESS,RandomForest,0.9986979166666666,0.9923828125,1.0,0.5052951388888888,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,RECEIVER_PROCESS,RandomForest,0.93359375,0.7701171875,1.0,0.516484375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,COMMIT_TIME,LogisticRegression,0.6605902777777778,0.5550889756944445,0.7511501736111111,0.491423611111111,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,COMMIT_TIME,LogisticRegression,0.65625,0.4263671875,0.8107421875,0.51671875,0.0784313725490196,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,COMMIT_TIME,RandomForest,0.6176215277777778,0.519601779513889,0.710888671875,0.4886979166666666,0.0392156862745098,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,COMMIT_TIME,RandomForest,0.70703125,0.529638671875,0.8300292968749999,0.5502734375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,LogisticRegression,0.40451388888888895,0.2879991319444445,0.49294704861111116,0.4983116319444445,0.9215686274509803,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,LogisticRegression,0.5703125,0.40205078125,0.7653320312499999,0.4957421875,0.27450980392156865,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,RandomForest,0.39973958333333337,0.2977756076388889,0.48688693576388886,0.4950824652777777,0.9215686274509803,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,STRUCTURAL,RandomForest,0.5703125,0.365966796875,0.7712890625,0.5132421875,0.35294117647058826,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,ALL_OBSERVER,LogisticRegression,1.0,0.9999999999999999,1.0,0.5041927083333334,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,ALL_OBSERVER,LogisticRegression,1.0,1.0,1.0,0.499296875,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M2,ALL_OBSERVER,RandomForest,1.0,0.9999999999999999,1.0,0.5085069444444446,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M2,ALL_OBSERVER,RandomForest,1.0,1.0,1.0,0.52640625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,READY_TIME,LogisticRegression,1.0,0.9999999999999999,1.0,0.515390625,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,READY_TIME,LogisticRegression,1.0,1.0,1.0,0.52046875,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,READY_TIME,RandomForest,1.0,0.9999999999999999,1.0,0.5132899305555556,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,READY_TIME,RandomForest,1.0,1.0,1.0,0.520859375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,QUEUE_DELAY,LogisticRegression,1.0,0.9999999999999999,1.0,0.5077213541666667,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,QUEUE_DELAY,LogisticRegression,1.0,1.0,1.0,0.524765625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.5145833333333333,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.5125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_SLIP,LogisticRegression,0.4722222222222222,0.39860026041666663,0.5529405381944444,0.5029861111111111,0.6666666666666666,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_SLIP,LogisticRegression,0.44140625,0.2578125,0.6583007812499999,0.5059375,0.7058823529411765,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_SLIP,RandomForest,0.38129340277777773,0.27093098958333334,0.4986707899305556,0.49643229166666664,0.9803921568627451,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_SLIP,RandomForest,0.640625,0.4271484375,0.8189453124999999,0.48203125,0.09803921568627451,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_TO_SEND,LogisticRegression,0.6770833333333334,0.5720757378472222,0.7807508680555555,0.49301649305555556,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_TO_SEND,LogisticRegression,0.68359375,0.4306640625,0.82724609375,0.531328125,0.09803921568627451,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_TO_SEND,RandomForest,0.5885416666666667,0.4365939670138889,0.6877332899305556,0.4981553819444445,0.0784313725490196,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RELEASE_TO_SEND,RandomForest,0.6328125,0.4861328125,0.74736328125,0.489453125,0.0392156862745098,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,SEND_TO_RECEIVE,LogisticRegression,0.7100694444444445,0.6114583333333333,0.7890842013888888,0.504140625,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,SEND_TO_RECEIVE,LogisticRegression,0.640625,0.43447265625,0.7912109375,0.537109375,0.1568627450980392,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,SEND_TO_RECEIVE,RandomForest,0.6948784722222222,0.5576714409722222,0.7607530381944444,0.5094401041666667,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,SEND_TO_RECEIVE,RandomForest,0.40625,0.2748046875,0.575830078125,0.489765625,0.7843137254901961,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_ARRIVAL,LogisticRegression,0.4539930555555556,0.3884114583333333,0.5089192708333333,0.5022743055555555,0.8823529411764706,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_ARRIVAL,LogisticRegression,0.5625,0.31298828125,0.7642578124999999,0.4990625,0.29411764705882354,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_ARRIVAL,RandomForest,0.5889756944444444,0.46454535590277785,0.6898817274305554,0.4921267361111111,0.058823529411764705,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_ARRIVAL,RandomForest,0.29296875,0.12587890625,0.51162109375,0.4758203125,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_PROCESS,LogisticRegression,0.654513888888889,0.5753363715277778,0.76083984375,0.4918315972222222,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_PROCESS,LogisticRegression,0.5859375,0.355078125,0.7876953124999999,0.535,0.3333333333333333,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_PROCESS,RandomForest,0.6968315972222222,0.5642578125,0.7913465711805555,0.5005338541666667,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,RECEIVER_PROCESS,RandomForest,0.5234375,0.35244140625,0.6875,0.517734375,0.5098039215686274,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,COMMIT_TIME,LogisticRegression,0.4513888888888889,0.3640625,0.5602430555555555,0.48499131944444435,0.7843137254901961,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,COMMIT_TIME,LogisticRegression,0.6796875,0.4544921875,0.844140625,0.5212109375,0.058823529411764705,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,COMMIT_TIME,RandomForest,0.6189236111111112,0.5257649739583333,0.6871365017361111,0.5182291666666667,0.0392156862745098,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,COMMIT_TIME,RandomForest,0.5078125,0.27578125,0.75517578125,0.49453125,0.45098039215686275,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,LogisticRegression,0.5321180555555556,0.4072048611111111,0.6368869357638889,0.5180251736111111,0.43137254901960786,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,LogisticRegression,0.58203125,0.374609375,0.73173828125,0.5136328125,0.27450980392156865,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,RandomForest,0.5138888888888888,0.365869140625,0.6411783854166666,0.5075217013888889,0.47058823529411764,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,STRUCTURAL,RandomForest,0.53515625,0.347900390625,0.7177734375,0.4984375,0.45098039215686275,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,ALL_OBSERVER,LogisticRegression,0.5095486111111112,0.4083441840277778,0.5854926215277777,0.5165017361111112,0.5490196078431373,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,ALL_OBSERVER,LogisticRegression,0.55078125,0.3724609375,0.72783203125,0.51046875,0.37254901960784315,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,AUTHORIZATION,M3,ALL_OBSERVER,RandomForest,0.5546875,0.44662543402777777,0.6527452256944445,0.4959548611111111,0.11764705882352941,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,AUTHORIZATION,M3,ALL_OBSERVER,RandomForest,0.263671875,0.090576171875,0.48325195312499997,0.4759765625,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,READY_TIME,LogisticRegression,1.0,0.9999999999999999,1.0,0.5128993055555555,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,READY_TIME,LogisticRegression,1.0,1.0,1.0,0.507578125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,READY_TIME,RandomForest,1.0,0.9999999999999999,1.0,0.5084288194444445,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,READY_TIME,RandomForest,1.0,1.0,1.0,0.5208203125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,QUEUE_DELAY,LogisticRegression,1.0,0.9999999999999999,1.0,0.5088845486111111,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,QUEUE_DELAY,LogisticRegression,1.0,1.0,1.0,0.51078125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.5106553819444444,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.524765625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_SLIP,LogisticRegression,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_SLIP,LogisticRegression,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_SLIP,RandomForest,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_SLIP,RandomForest,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_TO_SEND,LogisticRegression,0.7664930555555555,0.6908637152777777,0.8254665798611112,0.49153645833333326,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_TO_SEND,LogisticRegression,0.8984375,0.77314453125,0.9765625,0.516015625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_TO_SEND,RandomForest,0.7254774305555555,0.6289062499999999,0.7937337239583334,0.5007161458333333,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RELEASE_TO_SEND,RandomForest,0.87890625,0.7357421875,0.97958984375,0.5305859375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SEND_TO_RECEIVE,LogisticRegression,0.9053819444444444,0.8495659722222222,0.9591471354166666,0.5062326388888888,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SEND_TO_RECEIVE,LogisticRegression,0.91015625,0.79775390625,0.9765625,0.51890625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SEND_TO_RECEIVE,RandomForest,0.9344618055555555,0.9059624565972222,0.9749674479166667,0.5075998263888888,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SEND_TO_RECEIVE,RandomForest,0.97265625,0.92666015625,1.0,0.5142578125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_ARRIVAL,LogisticRegression,1.0,0.9999999999999999,1.0,0.5080989583333334,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_ARRIVAL,LogisticRegression,1.0,1.0,1.0,0.5153125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_ARRIVAL,RandomForest,1.0,0.9999999999999999,1.0,0.5057638888888889,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_ARRIVAL,RandomForest,1.0,1.0,1.0,0.5160546875,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_PROCESS,LogisticRegression,0.98828125,0.9703016493055555,0.9998046875,0.5109461805555555,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_PROCESS,LogisticRegression,0.9765625,0.9271484375,1.0,0.51890625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_PROCESS,RandomForest,0.9967447916666667,0.9864583333333333,1.0,0.5137109375,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,RECEIVER_PROCESS,RandomForest,1.0,1.0,1.0,0.508515625,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,COMMIT_TIME,LogisticRegression,0.5442708333333334,0.49792751736111107,0.6218098958333332,0.49591145833333333,0.27450980392156865,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,COMMIT_TIME,LogisticRegression,0.421875,0.25234375,0.6513671875,0.49640625,0.7647058823529411,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,COMMIT_TIME,RandomForest,0.5006510416666667,0.35457356770833337,0.612451171875,0.48717013888888894,0.43137254901960786,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,COMMIT_TIME,RandomForest,0.412109375,0.22080078125,0.57353515625,0.50015625,0.7843137254901961,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,LogisticRegression,0.3739149305555556,0.28986545138888886,0.4831488715277778,0.48440104166666664,0.9803921568627451,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,LogisticRegression,0.50390625,0.35224609375,0.67958984375,0.5160546875,0.5882352941176471,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,RandomForest,0.3643663194444444,0.24953884548611108,0.48463541666666665,0.49591579861111107,0.9803921568627451,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,STRUCTURAL,RandomForest,0.51171875,0.3544921875,0.71875,0.4905078125,0.39215686274509803,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,LogisticRegression,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,SIZE,RandomForest,0.5,0.5,0.5,0.5,1.0,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL_OBSERVER,LogisticRegression,1.0,0.9999999999999999,1.0,0.5071788194444444,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL_OBSERVER,LogisticRegression,1.0,1.0,1.0,0.520234375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL_OBSERVER,RandomForest,1.0,0.9999999999999999,1.0,0.5039626736111111,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M2,ALL_OBSERVER,RandomForest,0.986328125,0.968115234375,1.0,0.50703125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,READY_TIME,LogisticRegression,1.0,0.9999999999999999,1.0,0.5033680555555555,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,READY_TIME,LogisticRegression,1.0,1.0,1.0,0.52375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,READY_TIME,RandomForest,0.9999999999999999,0.9999999999999999,1.0,0.4999479166666667,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,READY_TIME,RandomForest,1.0,1.0,1.0,0.517578125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,QUEUE_DELAY,LogisticRegression,1.0,0.9999999999999999,1.0,0.5039409722222223,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,QUEUE_DELAY,LogisticRegression,1.0,1.0,1.0,0.51734375,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,QUEUE_DELAY,RandomForest,1.0,0.9999999999999999,1.0,0.5041276041666667,0.0196078431372549,96,16,GROUPED_TASK_4FOLD
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,QUEUE_DELAY,RandomForest,1.0,1.0,1.0,0.52078125,0.0196078431372549,32,16,WITHIN_TASK_REPETITION_HOLDOUT
OpenAI Agents SDK,PROVENANCE_HISTORY,M3,RELEASE_SLIP,LogisticRegression,0.4201388888888889,0.3003689236111111,0.4925564236111111,0.49936631944444443,0.9019607843137255,96,16,GROUPED_TASK_4FOLD
