framework,pinned_commit,relative_path,bytes,discovered_materialized_python_file,included_ir_v1,inclusion_rule,exclusion_reason
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/realtime/test_testing.py,46137,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/realtime/test_tracing.py,10932,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/realtime/test_twilio_sip_server.py,2249,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/__init__.py,1,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/_apply_patch_test_session.py,4660,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/_filesystem_test_session.py,7857,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/capabilities/test_apply_patch_preflight.py,1807,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/capabilities/test_apply_patch_tool.py,24901,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/capabilities/test_compaction_capability.py,3525,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/capabilities/test_filesystem_capability.py,5480,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/capabilities/test_shell_capability.py,29763,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/capabilities/test_skills_capability.py,41103,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/capabilities/test_view_image_tool.py,10488,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/integration_tests/__init__.py,1,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/integration_tests/_helpers.py,20295,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/integration_tests/test_model.py,1653,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/integration_tests/test_runner_pause_resume.py,6466,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_apply_patch.py,11971,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_client_options.py,4283,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_compaction.py,1494,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_compatibility_guards.py,34518,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_dependencies.py,14303,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_docker.py,163259,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_docker_network_mode.py,10741,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_entries.py,36770,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_errors.py,1963,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_exposed_ports.py,2958,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_extract.py,28500,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_manifest.py,17491,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_manifest_application.py,15597,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_materialization.py,1584,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_memory.py,69620,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_mount_lifecycle.py,11258,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_mount_security.py,155752,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_mounts.py,50389,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_parse_utils.py,5001,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_posix_tool_paths.py,2237,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_pty_output.py,1626,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_pty_types.py,1240,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_remote_mount_policy.py,2501,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_retry.py,4921,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_run_cwd.py,13692,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_runtime.py,231356,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_runtime_agent_preparation.py,10868,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_runtime_helpers.py,7351,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_sandboxes_import.py,3105,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_session_manager.py,10002,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_session_sinks.py,37350,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_session_state_roundtrip.py,22532,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_session_utils.py,14336,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_snapshot.py,27866,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_snapshot_defaults.py,5317,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_tar_utils.py,16528,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_tar_workspace.py,884,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_token_truncation.py,5307,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_types.py,980,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_unix_local.py,16695,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_view_image_content_validation.py,3379,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_workspace_paths.py,28388,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/sandbox/test_workspace_payloads.py,3472,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_as_tool.py,110980,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_clone_shallow_copy.py,2772,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_config.py,10051,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_hooks.py,18077,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_instructions_signature.py,6215,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_llm_hooks.py,4507,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_memory_leak.py,1015,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_prompt.py,6558,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_runner.py,250452,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_runner_streamed.py,173434,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_runner_sync.py,5781,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_tool_input.py,4458,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_tool_state.py,5404,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agent_tracing.py,35257,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_agents_logging.py,5629,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_apply_diff.py,8367,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_apply_diff_helpers.py,2341,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_apply_patch_tool.py,15741,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_asyncio_progress.py,5248,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_asyncio_tasks.py,3891,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_call_model_input_filter.py,12824,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_call_model_input_filter_unit.py,3310,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_cancel_streaming.py,10181,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_check_optional_truthiness.py,19451,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_code_change_verification_policy.py,2152,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_computer_action.py,28112,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_computer_tool_lifecycle.py,11160,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_config.py,16889,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_custom_tool.py,3082,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_daytona_usaspending_example.py,1274,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_debug.py,1565,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_decorators.py,2861,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_disabled_trace_provider_flush.py,554,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_disabled_trace_provider_shutdown.py,431,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_doc_parsing.py,2722,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_error_logging_redaction.py,102830,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_example_workflows.py,50753,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_exception_exports.py,1997,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_extension_filters.py,45095,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_extra_headers.py,3622,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_function_schema.py,43037,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_function_schema_logger_restore.py,821,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_function_tool.py,46640,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_function_tool_decorator.py,30986,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_global_hooks.py,14020,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_guardrails.py,81941,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_handoff_history_duplication.py,90665,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_handoff_prompt.py,380,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_handoff_tool.py,23532,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_hitl_error_scenarios.py,131175,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_hitl_session_scenario.py,13964,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_hitl_utils.py,388,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_integration_runner.py,37271,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_invalid_final_output_handler.py,12744,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_items_helpers.py,33874,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_local_shell_tool.py,11994,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_logprobs.py,5451,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_max_turns.py,38393,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_mcp_tool_metadata.py,7462,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_model_error_logging_redaction.py,1025,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_oaiconv_resume_response_id.py,1518,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_openai_provider_client_options.py,3171,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_output_guardrail_cancellation.py,2506,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_output_tool.py,8438,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_pretty_print.py,6804,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_process_model_response.py,31988,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_programmatic_tool_calling.py,93422,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,tests/test_prompt_cache_key.py,9495,YES,NO,EXCLUDED,FRAMEWORK_TEST_NOT_SELECTED_EXAMPLE_CORPUS
