framework,source_path,source_sha,source_line,action_family,adapter_id,native_executor_verified,canonical_executor_verified,external_network_required,prior_exclusion_status,deterministic_selection_score,eligible,detail,argument_name,source_compatibility_result,compatibility_scope
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,895,instructions,NONE,false,false,unknown,CLEAR,223597715fa85045d8fa822659df7328e7ec27e75dc8f09b12cf319fbff295f3,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,939,instructions,NONE,false,false,unknown,CLEAR,b6c30cf5ca541be5370523f60fdb5f29bfc495d59224baf24d16f517097c14cc,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,994,instructions,NONE,false,false,unknown,CLEAR,9b32ad180456e6d5dd2284f29e1d6445a91fe683c053d1711ca3a335ab5430c5,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1038,instructions,NONE,false,false,unknown,CLEAR,e4d2cfbd8014687ce86aa4df2c87955e98ddfc7c9850e6eee7de6bd50e046273,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1066,middleware,NONE,false,false,unknown,CLEAR,a4b972981793a5e589ed511b8eeb5c64841790388f552955eb30c5efe9159b55,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1067,instructions,NONE,false,false,unknown,CLEAR,b991f6a4f2aac7a6cc022ae5543d051002a9e3e9704358c7845e7533c150033e,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1078,middleware,NONE,false,false,unknown,CLEAR,c5371539201d5b2eb5a35a5d2eacb913b0f4549972170cba58558fcf48a912f9,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1116,middleware,NONE,false,false,unknown,CLEAR,4868883b636a3cd59b5a853d1028da2e70873894dde079f0452c72a0a8ab646f,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1117,instructions,NONE,false,false,unknown,CLEAR,03184297ce9d25250708886e4800cb5a04cec1ba34f3ce61a5517cf61b6f37c7,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1131,middleware,NONE,false,false,unknown,CLEAR,a9b007fbe08d349fd4555c6b9f6d8a196589fe9496ec9dc38aa175a5ebc0dec2,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1148,middleware,NONE,false,false,unknown,CLEAR,384feb16565675855a000148c357ce073ae28e400d76de4d30d03284e2f79cc0,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1149,middleware,NONE,false,false,unknown,CLEAR,d7e1ed6f7581867221a863d37bde5e9002c08a0dc8eb8387a908e081bf3fbbf2,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1152,instructions,NONE,false,false,unknown,CLEAR,b4b48091c27f206b69f7f431da01bbc8ee248081c559c03a793fa3f550745009,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1189,instructions,NONE,false,false,unknown,CLEAR,c792b6c21cb510143440b11e3b226d8414663a6de22cdb22600035431c2cb0dc,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1192,middleware,NONE,false,false,unknown,CLEAR,640611df5e505170a8f1271cf982851da393131fedaa1f853626c0c024224055,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1193,middleware,NONE,false,false,unknown,CLEAR,99a3bcf2305099bbfd9d2099cd5a6e1232d49d21d8efad77d8d4e65382c13852,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1253,middleware,NONE,false,false,unknown,CLEAR,ea797177455b7914a922d12fa67e94b28b164c3a9db46db6fad2932c42110b22,false,MetadataAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1254,instructions,NONE,false,false,unknown,CLEAR,75e25b8aa850e3954b6378b7df014681ee31fdd014bd55e2a940a9715c9dba39,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1257,middleware,NONE,false,false,unknown,CLEAR,b9b5574632ec147577fa34d7e21fc52ba96ee6b5a62a2f353046e391dfc9ff30,false,MetadataRunMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1274,instructions,NONE,false,false,unknown,CLEAR,68c664e6b1d50c3ffbc6cd1c4789899b0dc234d13f3a60287675c6ca8f1813db,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1277,middleware,NONE,false,false,unknown,CLEAR,e74e9b2d5e5c696110f169da5a9239a93c297e93b0326c1d0186a634b815e3b4,false,self.TrackingAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1307,instructions,NONE,false,false,unknown,CLEAR,1d082c4e161301548f006cf351f1656fb8014bcd01f8eef594e187a13f3a7b36,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1318,middleware,NONE,false,false,unknown,CLEAR,fc536b28a587b99a43de95aa95ccf5e8dcd4f4642deed7a3bb0a5977a8e7b056,false,StreamingTrackingMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1410,instructions,NONE,false,false,unknown,CLEAR,11b321133643d9e5c4346e1754e61e14c62702074f814315eba1f431c52518b9,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1413,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,09ecf199467eaad8cfa6b6fb4cad83510e289ac9071491fd3d4d73d30970ac9d,false,"Name(id='custom_tool_wrapped', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1412,middleware,NONE,false,false,unknown,CLEAR,b84333b6c1a93e492af4f6fa47d914279d4534f455a5b572faaa0272b4d75b7d,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1419,middleware,NONE,false,false,unknown,CLEAR,9062615488c80f3e07d44404ebb1428233337b3f72744bb78e3e4a908b4c942a,false,RunLevelAgentMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1501,instructions,NONE,false,false,unknown,CLEAR,ab9b000b8b2c106d78e2aa10f66a6c96de4fff9857c74d748a59d2036982762b,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1504,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,384d186550dd7346ae83ad5fc332f6f722821a85f4c9e49c3e51e3543c41ccfd,false,"Name(id='custom_tool_wrapped', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1503,middleware,NONE,false,false,unknown,CLEAR,3ad9c6eaa748f4b231b16c64705cf0740930a2ee5b600c26d905183449097678,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1527,instructions,NONE,false,false,unknown,CLEAR,c50cabcadfc6debaa1580f91926bc23f93ea027ff82c24b2e733a6e70f323ad3,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1572,instructions,NONE,false,false,unknown,CLEAR,73bdca8ff25a002b7ff152714ee4c2393b49d0fcc77a03a2c29af43130fb48e6,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1575,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,7ddfb5a4ff617bb2ff65975c7ccfc79d3c736ce3978f5be21dface0ada7a2c11,false,"Name(id='custom_tool_wrapped', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1574,middleware,NONE,false,false,unknown,CLEAR,1584f82462bcd476305baeafa1fbdb950fba5415e198b3a80dd713afcaa186e3,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1628,instructions,NONE,false,false,unknown,CLEAR,4a9e83dcfcb6a7283eb21f52851bcb824798674c5ce3d1fae6b9cfb4b34891cc,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1629,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,f8b0aea2b1f9200633350755dc531ae58c6f0c790ed8240de5344f0f38a3ef2f,false,"Name(id='custom_tool_wrapped', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1646,instructions,NONE,false,false,unknown,CLEAR,d2dcf81387e5ab0ca54eb33760b6a854d37dac12a4f8df1243722f72562536f6,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1660,instructions,NONE,false,false,unknown,CLEAR,f38f49e07be1f8a71f48b7d99db89159c5267b1bf715a9cc7a173fee88bb36d2,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1693,conditional_edge,NONE,false,false,unknown,CLEAR,5446fd8b2246ceea3eff1ff05c03d0da828d64489cadb7c34284664e94b58442,false,context.session and context.session.state.get(InMemoryHistoryProvider.DEFAULT_SOURCE_ID),,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1694,state_memory,NONE,false,false,unknown,CLEAR,c6a7f16ab709a7c038e30c385ebc7fd985afddc34d38d9a036e77da2799006d4,false,context.session.state.get,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1705,state_memory,NONE,false,false,unknown,CLEAR,efe6675e5898959f85d9de02eb92b18ef90bbd01d1914c45f86af9fcecc6fa8c,false,thread_states.append,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1711,conditional_edge,NONE,false,false,unknown,CLEAR,94106d67af76c1965cbb82ea88ebad4bf09dd77294c96fc12a4ebebadfdbfd31,false,context.session and context.session.state.get(InMemoryHistoryProvider.DEFAULT_SOURCE_ID),,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1712,state_memory,NONE,false,false,unknown,CLEAR,323bda8dece660e5446da61845b6d020809844b1b3b1c90e6a06cabb8a3bbc45,false,context.session.state.get,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1723,state_memory,NONE,false,false,unknown,CLEAR,e4a2e3633a7f919ce4708a723221c54d45e946ccc29b7d27bea8eebe309e45ba,false,thread_states.append,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1726,state_memory,NONE,false,false,unknown,CLEAR,b09eced275cb1738d1a8f7de641b35753ae8e7b263a7a183c6b79dded58894c7,false,SessionTrackingMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1727,instructions,NONE,false,false,unknown,CLEAR,32f0e085a1a46ec92e8e8c6a36dbbbb97bad109210648c1fae3760e2271750b1,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1730,state_memory,NONE,false,false,unknown,CLEAR,7939b1ed9dc1c7a08398efff7dae2c8c7b1b8bf93bdc71b90140a2ee3c6f6fe4,false,agent.create_session,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1767,fanout_fanin,NONE,false,false,unknown,CLEAR,c15d2e2a56e4e668d8db9ea94f6ea40385ce12ff717b7b9f92e08244ad85a94c,false,join,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1777,fanout_fanin,NONE,false,false,unknown,CLEAR,e161c23f32d810522a08c85f61165f64d81c1f6cf7702b5e590e2bd0e801f7e1,false,join,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1809,middleware,NONE,false,false,unknown,CLEAR,f57065f6033c62d84bebfec7687416f5e4b773682477ac752e3c341ff28bb4ca,false,TrackingChatMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1810,instructions,NONE,false,false,unknown,CLEAR,2b57a4453c13fcb96acbcd4b6de904b334ddf19985aa24fb06e3984179d6cfee,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1837,instructions,NONE,false,false,unknown,CLEAR,49c0b58ea86325929f62b7ac9df9b1d74d4358694dd8cdde2497980aa76088eb,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1870,instructions,NONE,false,false,unknown,CLEAR,ce0b6583fee8441a5704fb04f7065c18c8b2596d75f0a4ac993b645693f63e17,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1894,instructions,NONE,false,false,unknown,CLEAR,392d00765847ff8c84c048cce4157b06c6580af58347486d1b3c18c8e17c45de,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1924,instructions,NONE,false,false,unknown,CLEAR,7d59321ce6876622c77be1a8bb2e3de8c43dadbc89a094c8cf1b13387d1bcba3,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1953,instructions,NONE,false,false,unknown,CLEAR,9e946f5d98402dff594cb21d6f14e86b1c1d83a54356f317d47bc2dd01aaa436,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,1998,instructions,NONE,false,false,unknown,CLEAR,979fa1fb322a0c755988e12fe600449f3cd7e2a9cc46aba333383226cb093cb0,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2023,instructions,NONE,false,false,unknown,CLEAR,9680c6f7fc89d329a833b9d9135ec88d3a329091ed2d4098d9bf793033ed655a,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2060,instructions,NONE,false,false,unknown,CLEAR,1d4cbe58354553661662261c6ba864833a8fdcf1f536aad797b7bb2d3c180e9f,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2063,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,1e28a12ab743e8928309f0053be380f08f5ec83382e1b0f39363a3cb3ce50ab4,false,"Name(id='sample_tool_function', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2062,middleware,NONE,false,false,unknown,CLEAR,855684710fc1e5ed26f32c013a819d2ae4be3365a22cf712d57def6b11659b0d,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2123,instructions,NONE,false,false,unknown,CLEAR,f192f19042f2af377c27c2d8d4971a75c77933fea5a886261257a5c2830e7017,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2126,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,a865db1cea0b41c8b0487c01a9d0cc3a5afbceb6712c784e87043fa5667a1ff8,false,"Name(id='sample_tool_function', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2125,middleware,NONE,false,false,unknown,CLEAR,e80db2766917f386ba44637f7a9cd8c58bc2b59b8b7311e45c424463485c027d,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2198,middleware,NONE,false,false,unknown,CLEAR,f244f6ac4902779ad28b4a3d59e6ae01ce54a316a80d000b31fde9531c59c153,false,context.extend_middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2224,instructions,NONE,false,false,unknown,CLEAR,ff87cbcdf2af233200189935098430209c5d4af214ef14a5ed5a7861b0ebf9c1,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
